rank,model,pareto_optimal,mean_r2,mean_rmse,mean_mae,mean_train_ms,mean_infer_ms,mean_r2_unweighted,mean_rmse_unweighted,mean_mae_unweighted,mean_train_ms_unweighted,mean_infer_ms_unweighted,param_count,target_count,snm_r2,snm_mae,snm_rmse,ber_r2,ber_mae,ber_rmse,noise_sigma_r2,noise_sigma_mae,noise_sigma_rmse,hold_snm_r2,hold_snm_mae,hold_snm_rmse,read_snm_r2,read_snm_mae,read_snm_rmse,write_margin_r2,write_margin_mae,write_margin_rmse,read_fail_r2,read_fail_mae,read_fail_rmse,write_fail_r2,write_fail_mae,write_fail_rmse
1,MLP 2-layer (Perceptron Gate),True,0.8964528950803516,7.902309984068488,6.182322520980312,287.6761700000056,0.0006554245990426151,0.8773473950964539,9.492006905540533,7.432599430928366,282.65814249998584,0.0006317222161871743,181,8,0.8162389276971684,5.278709263089096,6.545203718944478,0.8233866213378013,0.0012837078197753323,0.0015657847035437736,0.9728082996709728,0.0015629089307524543,0.0021728046693884682,0.8162389276971684,5.278709263089096,6.545203718944478,0.8322412090104689,5.4589224470474935,6.769393068747829,0.7579449420025387,43.44160785737095,56.07251614821737,0.9999794106684673,2.0589331532710643e-11,2.9955229952609645e-11,0.9999408226870454,5.917731295461503e-11,6.721798814588008e-11
2,Random Forest,False,0.8872109827128856,8.048674356471224,6.220208632402591,181.564472321166,0.3426230277774079,0.866532212945405,9.67999592435136,7.490007661455287,177.71859749964278,0.3380152222194334,3868,8,0.7963363397282164,5.595716053623238,6.958778445286605,0.7963238081316533,0.0013535796532909976,0.0016836248181709879,0.9769861874527503,0.0014348048410341154,0.001982093631166413,0.7963363397282164,5.595716053623238,6.958778445286605,0.8105856353640357,5.883566373402859,7.26565828395172,0.7556987221396871,42.84227442648931,56.253086501823205,0.9999906710186808,9.328981319229623e-12,1.340387166683048e-11,1.0,0.0,0.0
3,Polynomial (deg=2),False,0.8840547185702458,8.737140418847913,7.200750617372587,0.7868535710388512,0.004225039665037739,0.8630198808024145,10.477312307161641,8.635857111944034,0.790902499556978,0.004260555538672229,36,8,0.800969788244011,5.640944191565476,6.817303544230185,0.7971145682376936,0.001385808392407142,0.001659970094130245,0.9768093893721052,0.0014057401331636916,0.001979689995059201,0.800969788244011,5.640944191565476,6.817303544230185,0.8194345508562927,5.780874967142866,6.9955132218993,0.7088677137493787,52.02130199674614,63.18473848683279,0.999993247715824,6.75228417597141e-12,1.148459294543785e-11,1.0,0.0,0.0
4,Linear Regression,False,0.8784265178348599,8.09657919642801,6.429426513043143,0.4580325003579284,0.001218083336338861,0.8623155077941101,9.703077996344978,7.710263313409786,0.44908750032846,0.0012405000032029217,8,8,0.8375758808726846,5.024245963245953,6.171847740879157,0.6590420117731732,0.0019557751714025023,0.002226114251252931,0.9747227823611931,0.0016079008981180168,0.0020949714859385404,0.8375758808726846,5.024245963245953,6.171847740879157,0.8526192226693864,5.155328247279423,6.346082157648931,0.7369962894187887,46.47472265742944,58.93052524560335,0.9999919943849704,8.005615029693991e-12,1.2033144765919678e-11,1.0,0.0,0.0
5,Polynomial (deg=3),False,0.8769323331085441,8.426869764927618,6.6035570654518025,0.8852135712199275,0.0047483452406248995,0.854532625239202,10.133272815368159,7.929536096987622,0.8926524998059904,0.004745444445385753,120,8,0.7768011938127465,5.410705516144253,7.248085837797879,0.7729668993327212,0.0013211545888640191,0.0017681228730443848,0.9696566360079621,0.00178462053730876,0.002262379014742559,0.7768011938127465,5.410705516144253,7.248085837797879,0.7927879106135651,5.591999178956565,7.5331112781381195,0.7472550775290749,47.019772789521824,59.03286906731013,0.9999920908047997,7.909195200275696e-12,1.3471197706562059e-11,1.0,0.0,0.0
6,Gradient Boosting,False,0.8768361143419318,7.970583488353625,6.271022448985402,99.82296357134146,0.007893222226566793,0.8540962542258538,9.607286887607835,7.553103563196839,98.22853249988839,0.00774522222652902,1540,8,0.7636549599122232,5.687310905500251,7.400433625920387,0.7656781421308455,0.0013657083138726587,0.0017736241830778317,0.970065846174472,0.0017187164518606118,0.0022231162782950426,0.7636549599122232,5.687310905500251,7.400433625920387,0.7890525262536044,5.8288438416832955,7.546867619881281,0.78067310346143,43.218278428115674,54.50656348866577,0.9999904959620322,9.504037967751216e-12,1.3480200901068258e-11,1.0,0.0,0.0
7,SVR (RBF),False,0.741192116199203,11.301082534272807,8.55888044889967,1.4638633929345297,0.00772161905207747,0.6945088040171681,13.638466798425913,10.317372744555378,1.508535000084521,0.007877777780878305,0,8,0.5157339100976032,7.970488104432763,10.895846843158537,0.49487968555750045,0.001977612791235481,0.0026907996923391116,0.9191752673688238,0.0028463785972588215,0.0037461630155046417,0.5157339100976032,7.970488104432763,10.895846843158537,0.5424322425749324,8.405230229997278,11.428367584314941,0.568141273314419,58.187951526165854,75.88123615404142,0.999974143126462,2.5856873537824578e-11,2.6028694774123392e-11,1.0,0.0,0.0
8,MLP 3-layer (sklearn),False,-1.209007448144245,8.896773664490965,7.024065666556534,176.84166750038588,0.0072795952377101274,-0.6511080280435014,10.595514148362248,8.375476375075785,148.7183150004057,0.007200611109712756,505,8,0.7855624222129276,5.8589586241459335,7.0425727800693,0.7538335235610406,0.0014432540775461042,0.0018594128922504924,-0.021539193244998776,0.008219693112719625,0.009883838194213613,0.7855624222129276,5.8589586241459335,7.0425727800693,0.7699148346971675,6.2360086419607885,7.8422357248973755,0.717823664783635,48.2811087021265,61.896973497823225,0.9999781014292891,2.1898570710999818e-11,3.0446728558854e-11,-10.0,0.7591134610149545,0.928015152921863
