case_id,corner,temp_k,vdd,spice_snm_mv,native_snm_mv,delta_snm_mv,spice_noise,native_noise,delta_noise,spice_ber_raw,native_ber_raw,spice_ber,native_ber,delta_ber,spice_hold_snm_mv,native_hold_snm_mv,delta_hold_snm_mv,spice_read_snm_mv,native_read_snm_mv,delta_read_snm_mv,spice_write_margin_mv,native_write_margin_mv,delta_write_margin_mv,spice_noise_sigma,native_noise_sigma,delta_noise_sigma,spice_read_fail,spice_read_fail_raw,native_read_fail,delta_read_fail,spice_write_fail,spice_write_fail_raw,native_write_fail,delta_write_fail,native_backend_label,native_engine,data_source,spice_source,simulator,spice_runtime_ms,native_runtime_ms,spice_mc_runs,spice_mc_mode,spice_mc_mode_effective,spice_mc_seed,measure_contract_revision,pdk_id,pdk_class,model_revision,macro_mode,pdk_license,ber_contract_mode,snm_noise_contract_mode,spice_snm_mv_raw,spice_hold_snm_mv_raw,spice_read_snm_mv_raw,spice_write_margin_mv_raw,spice_noise_raw,spice_noise_sigma_raw,spice_snm_mv_contract,spice_hold_snm_mv_contract,spice_read_snm_mv_contract,spice_write_margin_mv_contract,spice_noise_contract,spice_noise_sigma_contract,spice_read_fail_contract,spice_write_fail_contract,snm_mv_contract_requested_raw_key,snm_mv_contract_source_raw_key,snm_mv_contract_fallback_used,snm_mv_contract_fit_status,snm_mv_contract_reason,hold_snm_mv_contract_requested_raw_key,hold_snm_mv_contract_source_raw_key,hold_snm_mv_contract_fallback_used,hold_snm_mv_contract_fit_status,hold_snm_mv_contract_reason,read_snm_mv_contract_requested_raw_key,read_snm_mv_contract_source_raw_key,read_snm_mv_contract_fallback_used,read_snm_mv_contract_fit_status,read_snm_mv_contract_reason,write_margin_mv_contract_requested_raw_key,write_margin_mv_contract_source_raw_key,write_margin_mv_contract_fallback_used,write_margin_mv_contract_fit_status,write_margin_mv_contract_reason,noise_contract_requested_raw_key,noise_contract_source_raw_key,noise_contract_fallback_used,noise_contract_fit_status,noise_contract_reason,noise_sigma_contract_requested_raw_key,noise_sigma_contract_source_raw_key,noise_sigma_contract_fallback_used,noise_sigma_contract_fit_status,noise_sigma_contract_reason,spice_ber_contract,native_ber_contract,delta_ber_contract,ber_contract_center_mv,ber_contract_slope_mv,ber_contract_fit_samples
tt_t233_v1p62,tt,233.15,1.62,285.03951551260707,273.1348139718743,-11.904701540732788,0.036099266923073955,0.03841258919728267,0.002313322274208718,0.99998,0.4003125,0.40407274819935135,0.4073219554315851,0.003249207232233764,285.03951551260707,273.1348139718743,-11.904701540732788,288.15760439102405,268.52530326820033,-19.63230112282372,1776.8788738088726,1581.5874108027174,-195.29146300615525,0.036099266923073955,0.03841258919728267,0.002313322274208718,1.178103167649536e-13,1.0,1.3707502359062531e-12,1.2529399191412995e-12,0.0,5.88448e-86,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,7484.247700002015,3281.225099999574,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,11.7542,11.7542,-1423.72,1620.0,0.886094,0.886094,285.03951551260707,285.03951551260707,288.15760439102405,1776.8788738088726,0.036099266923073955,0.036099266923073955,1.178103167649536e-13,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.40407274819935135,0.4073219554315851,0.003249207232233764,-58.175752914310664,883.3831688760961,45
tt_t233_v1p80,tt,233.15,1.8,298.32129478236726,291.1403249557242,-7.180969826643036,0.03636428310845373,0.03615842207021109,-0.00020586103824263985,0.999986,0.4016796875,0.4004576020934535,0.4024108600108078,0.0019532579173542897,298.32129478236726,291.1403249557242,-7.180969826643036,282.3735556264341,286.80131430729887,4.42775868086477,1724.4745163421717,1763.8415779297889,39.36706158761717,0.03636428310845373,0.03615842207021109,-0.00020586103824263985,2.427620976104709e-13,0.999998,1.3957639789274375e-13,-1.0318569971772717e-13,0.0,1.50074e-08,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,7462.71010000055,3273.36319999813,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,8.40323,8.40323,-55.2366,194.118,0.481434,0.481434,298.32129478236726,298.32129478236726,282.3735556264341,1724.4745163421717,0.03636428310845373,0.03636428310845373,2.427620976104709e-13,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.4004576020934535,0.4024108600108078,0.0019532579173542897,-58.175752914310664,883.3831688760961,45
tt_t233_v1p98,tt,233.15,1.98,290.0367752025815,309.1224465699574,19.08567136737588,0.03607337961082246,0.03396591837485639,-0.002107461235966071,0.999982,0.3977734375,0.402711307153992,0.397525603712397,-0.005185703441595024,290.0367752025815,309.1224465699574,19.08567136737588,289.84199392301576,305.0465363649746,15.204542441958836,1790.1096802066056,1946.0340816251435,155.92440141853785,0.03607337961082246,0.03396591837485639,-0.002107461235966071,9.544280375762584e-14,1.0,1.4267145112623038e-14,-8.11756586450028e-14,0.0,1.68444e-105,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,7234.365600001183,3484.8031000001356,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,10.4934,10.4934,-1822.24,1980.0,0.925622,0.925622,290.0367752025815,290.0367752025815,289.84199392301576,1790.1096802066056,0.03607337961082246,0.03607337961082246,9.544280375762584e-14,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.402711307153992,0.397525603712397,-0.005185703441595024,-58.175752914310664,883.3831688760961,45
tt_t298_v1p62,tt,298.15,1.62,272.9932381147982,262.2956647649848,-10.69757334981341,0.05119373925678412,0.053084288376146066,0.0018905491193619492,0.999994,0.40814453125,0.40736064582877674,0.41028741101532873,0.002926765186551994,272.9932381147982,262.2956647649848,-10.69757334981341,265.39928713312884,255.92555015984726,-9.473736973281575,1655.783356800642,1566.9157116238541,-88.86764517678785,0.05119373925678412,0.053084288376146066,0.0018905491193619492,2.026094856418282e-12,1.0,6.62153585920206e-12,4.595441002783778e-12,0.0,4.33076e-08,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,7563.120999999228,3185.085600001912,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,0.00230865,0.00230865,-75.1115,185.639,0.48907,0.48907,272.9932381147982,272.9932381147982,265.39928713312884,1655.783356800642,0.05119373925678412,0.05119373925678412,2.026094856418282e-12,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.40736064582877674,0.41028741101532873,0.002926765186551994,-58.175752914310664,883.3831688760961,45
tt_t298_v1p80,tt,298.15,1.8,288.33124795712394,280.2988889422053,-8.032359014918654,0.051322149040165084,0.04947998807636279,-0.0018421609638022973,0.999969,0.40287109375,0.40317578938634,0.4053656395141288,0.0021898501277887727,288.33124795712394,280.2988889422053,-8.032359014918654,265.0183170899475,274.36129037304175,9.342973283094238,1660.2188090258867,1750.5200119236372,90.3012028977505,0.051322149040165084,0.04947998807636279,-0.0018421609638022973,2.124914316004049e-12,0.999997,6.609082981825608e-13,-1.4640060178214884e-12,0.0,1.23076e-09,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,7473.632299999736,3267.3668999996153,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,16.2578,16.2578,-50.7793,214.125,0.477764,0.477764,288.33124795712394,288.33124795712394,265.0183170899475,1660.2188090258867,0.051322149040165084,0.051322149040165084,2.124914316004049e-12,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.40317578938634,0.4053656395141288,0.0021898501277887727,-58.175752914310664,883.3831688760961,45
tt_t298_v1p98,tt,298.15,1.98,279.57096617215626,298.30089853688827,18.729932364732008,0.046305115427688774,0.04625672727212911,-4.8388155559665746e-05,0.999988,0.40390625,0.40556427963085756,0.40046314552324025,-0.005101134107617311,279.57096617215626,298.30089853688827,18.729932364732008,292.61932757404537,292.75009126423276,0.13076369018739342,1935.176830448834,1933.743272727871,-1.433557720962881,0.046305115427688774,0.04625672727212911,-4.8388155559665746e-05,6.744823725108908e-14,1.0,6.635472602026041e-14,-1.0935112308286689e-15,0.0,1.68444e-105,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,7485.0142000032065,3292.220899998938,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,6.9735,6.9735,-1813.63,1980.0,0.919495,0.919495,279.57096617215626,279.57096617215626,292.61932757404537,1935.176830448834,0.046305115427688774,0.046305115427688774,6.744823725108908e-14,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.40556427963085756,0.40046314552324025,-0.005101134107617311,-58.175752914310664,883.3831688760961,45
tt_t398_v1p62,tt,398.15,1.62,246.40058390032203,245.62640618687263,-0.7741777134494043,0.07559804550160187,0.084152853097603,0.008554807596001121,0.999986,0.41810546875,0.414647868898039,0.4148605949328822,0.0002127260348431803,246.40058390032203,245.62640618687263,-0.7741777134494043,235.3443738280584,235.52806381516027,0.18368998710187157,1536.5634604227405,1535.847146902397,-0.7163135203434194,0.07559804550160187,0.084152853097603,0.008554807596001121,8.674513940420317e-11,1.0,8.477605553475847e-11,-1.9690838694446963e-12,0.0,5.88521e-86,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,7506.316999999399,3248.293600001489,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,8.47972,8.47972,-1453.21,1620.0,0.902281,0.902281,246.40058390032203,246.40058390032203,235.3443738280584,1536.5634604227405,0.07559804550160187,0.07559804550160187,8.674513940420317e-11,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.414647868898039,0.4148605949328822,0.0002127260348431803,-58.175752914310664,883.3831688760961,45
tt_t398_v1p80,tt,398.15,1.8,273.2296394033215,263.60877998402475,-9.620859419296778,0.07878486974518983,0.07295496011223461,-0.005829909632955224,0.999975,0.41248046875,0.4072960418140018,0.40992780718089145,0.002631765366889638,273.2296394033215,263.60877998402475,-9.620859419296778,255.23797759014627,254.8541847705566,-0.38379281958967226,1725.612412847077,1727.0450398877654,1.4326270406884305,0.07878486974518983,0.07295496011223461,-0.005829909632955224,7.215806140381999e-12,1.0,7.570415999220905e-12,3.5460985883890564e-13,0.0,9.95718e-96,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,6972.367600003054,3753.737600000022,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,13.8412,13.8412,-1614.63,1800.0,0.904704,0.904704,273.2296394033215,273.2296394033215,255.23797759014627,1725.612412847077,0.07878486974518983,0.07878486974518983,7.215806140381999e-12,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.4072960418140018,0.40992780718089145,0.002631765366889638,-58.175752914310664,883.3831688760961,45
tt_t398_v1p98,tt,398.15,1.98,271.23152659448,281.6265637272262,10.39503713274621,0.0687798462119773,0.06605494824893163,-0.002724897963045675,0.999976,0.4079296875,0.40784218911320225,0.4050034151371692,-0.002838773976033049,271.23152659448,281.6265637272262,10.39503713274621,273.4998671048668,273.6999699373544,0.20010283248763017,1914.6613652714134,1913.9450517510684,-0.7163135203450111,0.0687798462119773,0.06605494824893163,-0.002724897963045675,7.360462870769632e-13,1.0,7.17864011970755e-13,-1.8182275106208223e-14,0.0,1.68465e-105,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,7406.863499996689,18.011599997407757,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,13.4419,13.4419,-1762.81,1980.0,0.897097,0.897097,271.23152659448,271.23152659448,273.4998671048668,1914.6613652714134,0.0687798462119773,0.0687798462119773,7.360462870769632e-13,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.40784218911320225,0.4050034151371692,-0.002838773976033049,-58.175752914310664,883.3831688760961,45
ff_t233_v1p62,ff,233.15,1.62,284.3999071181569,273.1348139718743,-11.265093146282595,0.03841637192168941,0.03841258919728267,-3.7827244067367705e-06,0.999971,0.4003125,0.4042471086522435,0.4073219554315851,0.003074846779341611,284.3999071181569,273.1348139718743,-11.265093146282595,268.71913279842744,268.52530326820033,-0.1938295302271058,1584.0504838112947,1581.5874108027174,-2.4630730085773394,0.03841637192168941,0.03841258919728267,-3.7827244067367705e-06,1.3379378572540804e-12,1.0,1.3707502359062531e-12,3.2812378652172744e-14,0.0,5.88448e-86,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,7362.616500002332,25.616299997636816,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,15.685,15.685,-1481.35,1620.0,0.924093,0.924093,284.3999071181569,284.3999071181569,268.71913279842744,1584.0504838112947,0.03841637192168941,0.03841637192168941,1.3379378572540804e-12,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.4042471086522435,0.4073219554315851,0.003074846779341611,-58.175752914310664,883.3831688760961,45
