rank,model,pareto_optimal,mean_r2,mean_rmse,mean_mae,mean_train_ms,mean_infer_ms,mean_r2_unweighted,mean_rmse_unweighted,mean_mae_unweighted,mean_train_ms_unweighted,mean_infer_ms_unweighted,param_count,target_count,snm_r2,snm_mae,snm_rmse,ber_r2,ber_mae,ber_rmse,noise_sigma_r2,noise_sigma_mae,noise_sigma_rmse,hold_snm_r2,hold_snm_mae,hold_snm_rmse,read_snm_r2,read_snm_mae,read_snm_rmse,write_margin_r2,write_margin_mae,write_margin_rmse,read_fail_r2,read_fail_mae,read_fail_rmse,write_fail_r2,write_fail_mae,write_fail_rmse
1,MLP 3-layer (sklearn),True,0.8397893928842444,3.8955583729730443,3.007378457602784,110.52258696475162,0.006947138894362966,0.8759590217319853,4.652441689975639,3.59045824029298,123.07356500041351,0.0069565555612724796,505,8,0.9738393944939702,1.965604813675575,2.5845274114605106,0.9525268972245025,0.0006871692071840536,0.0008758397267693325,0.9258102647718239,0.0027480067789602326,0.0036108643662015813,0.9738393944939702,1.965604813675575,2.5845274114605106,0.9693249530097139,2.2680376186562414,2.987312807265861,0.9527922025749843,22.52098275988937,29.058678335823384,0.999951435635037,4.8564364963023176e-11,5.157727892000674e-11,0.2595876316518799,7.404123683481201e-07,8.496503016992486e-07
2,Gradient Boosting,False,0.8214127270781546,0.07350839078014623,0.050197812795543174,95.2143903571076,0.008014210325633203,0.8749859724987171,0.08640708920004231,0.05899033415362307,95.10025249992395,0.008008111118316365,1540,8,0.9999990602426652,0.010247417604157111,0.015561025166003245,0.9999992560067114,2.178213141311601e-06,3.375867664024783e-06,0.999959060746703,5.808974171048738e-05,8.517682071854499e-05,0.9999990602426652,0.010247417604157111,0.015561025166003245,0.9999999492334283,0.0032348470241402084,0.0041304018176416745,0.9999799578825279,0.448131722993114,0.6559147087107304,0.999951435635037,4.8564364963023176e-11,5.157727892000674e-11,-8.881784197001252e-16,1.0000000000000008e-06,1.0000000000000008e-06
3,Polynomial (deg=3),False,0.8207300264947598,0.7724646865692134,0.6410856141892929,1.667103392596151,0.009280908735447502,0.8741899049522979,0.9235763889502676,0.7665966756243581,1.6372924997995142,0.009076000005734386,120,8,0.9990280167445217,0.44810389081568214,0.5370277386469373,0.9990075140382683,0.00011202924467688607,0.00013123801377696982,0.9990101317754834,0.0003794044026080755,0.0004207966600266553,0.9990280167445217,0.44810389081568214,0.5370277386469373,0.999008089631267,0.48136119968402546,0.581019049709614,0.9984860350492848,4.754711989983626,5.732983549873271,0.999951435635037,4.8564364963023176e-11,5.157727892000674e-11,-8.881784197001252e-16,1.0000000000000008e-06,1.0000000000000008e-06
4,Random Forest,False,0.819468063645376,0.5151434203979882,0.4656686109413521,220.52519089271692,0.454096984111467,0.8726937566388442,0.6460150623975609,0.5830906030408862,226.23730499990415,0.466203999985737,3738,8,0.9960280043385442,0.95573330188186,1.0806734892348762,0.9959280399044232,0.00023504553946510632,0.0002645022060433921,0.998538903513694,0.0004066040268806234,0.0005095443175883709,0.9960280043385442,0.95573330188186,1.0806734892348762,0.9952141498852176,1.1205365056580723,1.2729879722905508,0.9998615154952933,1.6320790652903878,1.7330105018449753,0.999951435635037,4.8564364963023176e-11,5.157727892000674e-11,-8.881784197001252e-16,1.0000000000000008e-06,1.0000000000000008e-06
5,MLP 2-layer (Perceptron Gate),True,0.8173948472349152,0.8705108335453555,0.629071229071412,389.3333041069322,0.0008190357063525995,0.8705481524815196,1.0539084009197897,0.7558932901797502,382.54351249979663,0.0008210555501540916,181,8,0.9971432516726818,0.5279041256546912,0.9201967714252014,0.9948189942736537,0.0002086247941670622,0.00029985172803972243,0.9801047908579298,0.001204426589866467,0.001886398884086593,0.9971432516726818,0.5279041256546912,0.9201967714252014,0.9966263016025818,0.5871266588909236,1.0710673433673432,0.9985971941355729,4.402797359805097,5.517619070476867,0.999951435635037,4.8564364963023176e-11,5.157727892000674e-11,2.0180745963216396e-12,9.999999999979817e-07,9.99999999997982e-07
6,Polynomial (deg=2),False,0.8122789218955079,2.8403505944284895,1.9071065313344864,1.4929337499844615,0.007878111108954136,0.8642670411223619,3.4032686092480846,2.285198851576461,1.50257250006689,0.007920277777076181,36,8,0.9844315019973575,1.4462476647809805,2.1492737117655443,0.9828523407724505,0.0003645891868093905,0.000545509684484762,0.9951608051419203,0.0007306492971682011,0.00093040577078049,0.9844315019973575,1.4462476647809805,2.1492737117655443,0.987332975920199,1.393392576408661,2.076312703935971,0.9799757675145738,13.994606668108522,20.849811831010776,0.999951435635037,4.8564364963023176e-11,5.157727892000674e-11,-8.881784197001252e-16,1.0000000000000008e-06,1.0000000000000008e-06
7,SVR (RBF),False,0.7935177913098282,4.246936351704502,3.3211939925616223,1.2855435712286376,0.007070559521606709,0.8425655060118746,5.098152064154817,3.983831775991728,1.3114624997797364,0.007238611112067398,0,8,0.9600517158884883,2.6196220285197787,3.4428445069847333,0.9618898742903559,0.0006328840883422622,0.0008132427614678096,0.9426298051634022,0.0024581331212937445,0.0032035312837278016,0.9600517158884883,2.6196220285197787,3.4428445069847333,0.9576845818967163,2.8313798304962616,3.7949386737639834,0.9582649193325097,23.796938303139807,30.100571051408316,0.999951435635037,4.8564364963023176e-11,5.157727892000674e-11,-8.881784197001252e-16,1.0000000000000008e-06,1.0000000000000008e-06
8,Linear Regression,False,0.7701927215237858,0.1967088410163753,0.15072954247681933,0.8588139288609196,0.0022619404695606573,0.8269288639731407,0.22962979662695474,0.17596013215504128,0.8400175002861943,0.0022821666607342195,8,8,0.9999998952166458,0.0045485848029026485,0.005575894111333207,0.6305454545594464,0.002158331814330684,0.0025320982319044965,0.9851656013504588,0.0012474138999051417,0.00162899898338443,0.9999998952166458,0.0045485848029026485,0.005575894111333207,0.9998908641451646,0.1477632419663703,0.1927255041415989,0.9998777656617284,1.2474138999053543,1.6289989833845062,0.999951435635037,4.8564364963023176e-11,5.157727892000674e-11,-8.881784197001252e-16,1.0000000000000008e-06,1.0000000000000008e-06
