rank,model,pareto_optimal,mean_r2,mean_rmse,mean_mae,mean_train_ms,mean_infer_ms,mean_r2_unweighted,mean_rmse_unweighted,mean_mae_unweighted,mean_train_ms_unweighted,mean_infer_ms_unweighted,param_count,target_count,snm_r2,snm_mae,snm_rmse,ber_r2,ber_mae,ber_rmse,noise_sigma_r2,noise_sigma_mae,noise_sigma_rmse,hold_snm_r2,hold_snm_mae,hold_snm_rmse,read_snm_r2,read_snm_mae,read_snm_rmse,write_margin_r2,write_margin_mae,write_margin_rmse,read_fail_r2,read_fail_mae,read_fail_rmse,write_fail_r2,write_fail_mae,write_fail_rmse
1,MLP 2-layer (Perceptron Gate),True,0.6764911846212318,10.231113090786312,9.123700016319626,464.170526785873,0.0010148690441946246,0.703574209152428,12.252346608928805,10.931441454034408,457.75975000015023,0.0009783888850102408,181,8,0.7656353981690129,6.892846989252068,7.587311101879786,0.7705053402191144,0.0018870596293827987,0.0020545506340023164,0.9753400691366843,0.0017410181891967605,0.0024644660898644572,0.7656353981690129,6.892846989252068,7.587311101879786,0.819516003843545,6.660868427773932,7.465607026969169,0.532014700953692,67.00134014812538,75.3740236239242,0.9999467627263383,5.3237273661729295e-11,5.362806335407445e-11,2.0238921649706752e-12,9.999999999979758e-07,9.999999999979758e-07
2,Polynomial (deg=2),False,0.6665604230471316,10.64445341999733,9.125940083437353,1.091660356723878,0.005994178567821759,0.6920183716555501,12.74279270245382,10.938551689290895,1.0818524996466294,0.005809277774662607,36,8,0.7567888857799592,7.000757972824369,7.784459372526165,0.7557070227883866,0.0019176775903104453,0.002129305213550069,0.9814640752898912,0.0015980311581091284,0.0021251781691228764,0.7567888857799592,7.000757972824369,7.784459372526165,0.7814598391927093,7.253656221479757,8.196204894384977,0.5039915016871588,66.24972463839701,78.17296249675695,0.9999467627263383,5.3237273661729295e-11,5.362806335407445e-11,-8.881784197001252e-16,1.0000000000000008e-06,1.0000000000000008e-06
3,Linear Regression,False,0.6654069897295751,10.001669484632188,8.765958732386,0.5828623213736657,0.0016268372964698336,0.695226715186933,11.974305371498163,10.502633989121394,0.5798549999781244,0.0016692222177678356,8,8,0.7825351796193493,6.618427995580622,7.339088509646312,0.6453393652444668,0.002167502149947004,0.002571704038095121,0.9783667127001408,0.0017165470247754542,0.0022975410234892094,0.7825351796193493,6.618427995580622,7.339088509646312,0.8134620270821964,6.6873516467589855,7.555337592538075,0.5596284945036245,64.09297922582297,73.55605811503939,0.9999467627263383,5.3237273661729295e-11,5.362806335407445e-11,-8.881784197001252e-16,1.0000000000000008e-06,1.0000000000000008e-06
4,Random Forest,False,0.656794611601742,11.05233854374059,9.83187277852918,234.76152464283717,0.4841836388853457,0.6801809755735654,13.238916355860226,11.776244585969001,227.73686749987974,0.47032944444153046,4116,8,0.7128359935073079,7.339339783329732,8.270769459995948,0.7122996306343213,0.002006299964573176,0.0022589372336030934,0.9784938246483922,0.0016031752431039117,0.0022397642182937325,0.7128359935073079,7.339339783329732,8.270769459995948,0.8508593484053104,5.602700963644269,6.709249268784291,0.47417625115954615,73.92496568218738,82.65604295660009,0.9999467627263383,5.3237273661729295e-11,5.362806335407445e-11,-8.881784197001252e-16,1.0000000000000008e-06,1.0000000000000008e-06
5,MLP 3-layer (sklearn),False,0.644466125592902,12.841484563303501,10.992288830629203,123.1915775001718,0.01232469047892433,0.6463890677469448,15.325733160638844,13.110880136240255,137.21811750028792,0.012450500002564188,505,8,0.7118629512937049,6.879530282390843,8.259185563244616,0.6639094505613057,0.0019628744510462,0.002487895873495533,0.8878923671250002,0.0040825523032495875,0.0051594643445505625,0.7118629512937049,6.879530282390843,8.259185563244616,0.6008962931836812,9.272524580350998,10.869303120955227,0.3328526973851333,81.84940977987087,95.2105428312387,0.9999467627263383,5.3237273661729295e-11,5.362806335407445e-11,0.2618890684066895,7.381109315933105e-07,8.461559247891512e-07
6,Gradient Boosting,False,0.6353083986278693,12.142683327884773,10.459438111944538,152.11281446446006,0.011499765874066814,0.6549006809352731,14.519586233438467,12.510562424899078,148.41100250014279,0.011575611109340873,1540,8,0.6999562013443946,7.391215363426051,8.47727499382609,0.7030534954785216,0.002014148513408225,0.002303488731784972,0.9751654936664517,0.0018867552147760485,0.0024358216816525004,0.6999562013443946,7.391215363426051,8.47727499382609,0.8132237757023624,6.520307033909757,7.557232032489526,0.34790351721972224,78.77785973464934,91.64016753689897,0.9999467627263383,5.3237273661729295e-11,5.362806335407445e-11,-8.881784197001252e-16,1.0000000000000008e-06,1.0000000000000008e-06
7,Polynomial (deg=3),False,0.60202126808119,12.623200748866173,10.777462687336556,1.2958041068941384,0.00691134126490007,0.6151798603269407,15.122285322594708,12.91944954910435,1.3190574997679505,0.007033944439172046,120,8,0.6183388607754241,8.300030678949717,9.487785763077927,0.6227134183151982,0.002274798550520236,0.0025772864902169528,0.9747565200523818,0.001954587397748442,0.002496096331412844,0.6183388607754241,8.300030678949717,9.487785763077927,0.7897740914133846,6.975498845683011,8.052811717605175,0.2975703685573755,79.77580580325086,93.94482495412137,0.9999467627263383,5.3237273661729295e-11,5.362806335407445e-11,-8.881784197001252e-16,1.0000000000000008e-06,1.0000000000000008e-06
8,SVR (RBF),False,0.558969832403492,13.23521190877617,10.63578952516587,1.7831483927563698,0.009814626985081261,0.5654227856102949,15.868877376031328,12.760708439975668,1.8852299999707611,0.010313944446049087,0,8,0.562218700403309,8.457505486558276,10.270427151308544,0.5534246944094778,0.00232457209268746,0.002824841522848066,0.9130604271768771,0.0034568104425477934,0.004731764160051862,0.562218700403309,8.457505486558276,10.270427151308544,0.6413705249045089,7.957399142197284,10.31584726845998,0.29114247485854067,77.20747502190304,96.08675983143704,0.9999467627263383,5.3237273661729295e-11,5.362806335407445e-11,-8.881784197001252e-16,1.0000000000000008e-06,1.0000000000000008e-06
