rank,model,pareto_optimal,mean_r2,mean_rmse,mean_mae,mean_train_ms,mean_infer_ms,mean_r2_unweighted,mean_rmse_unweighted,mean_mae_unweighted,mean_train_ms_unweighted,mean_infer_ms_unweighted,param_count,target_count,snm_r2,snm_mae,snm_rmse,ber_r2,ber_mae,ber_rmse,noise_sigma_r2,noise_sigma_mae,noise_sigma_rmse,hold_snm_r2,hold_snm_mae,hold_snm_rmse,read_snm_r2,read_snm_mae,read_snm_rmse,write_margin_r2,write_margin_mae,write_margin_rmse,read_fail_r2,read_fail_mae,read_fail_rmse,write_fail_r2,write_fail_mae,write_fail_rmse
1,Random Forest,True,0.8570352163468659,8.57144475964887,6.213307104261046,217.50103017861227,0.3954959047587181,0.8311205777785552,10.288946161695982,7.481228136253432,213.06827500002328,0.3861841666649626,3676,8,0.7449145515829658,5.578287199510265,6.936076651434769,0.7460576866927068,0.0013452466407469542,0.0016739428434190506,0.9419313506417255,0.00160765494899721,0.002266334961476322,0.7449145515829658,5.578287199510265,6.936076651434769,0.7406873171636859,5.872240992020176,7.329694224430655,0.7304688445994297,42.818056797387335,61.10578148844943,0.9999903199649621,9.68003503796825e-12,1.332543828892686e-11,1.0,0.0,0.0
2,MLP 2-layer (Perceptron Gate),True,0.8183773920858124,9.456421456499111,7.08953002128014,374.318363928595,0.0008667500099233752,0.7849762039268122,11.362350559385387,8.528351908078987,368.30685999993875,0.0008658333414738687,181,8,0.6564545562209261,6.175249247462424,7.91869970301055,0.6640676776251813,0.0015807306970259329,0.0019218439321267516,0.9345784086928794,0.001834005140644765,0.0025827066268966246,0.6564545562209261,6.175249247462424,7.91869970301055,0.6751751907540046,6.446171469800912,8.204033069410752,0.6931306019065413,49.42673056401711,66.85286744902695,0.9999824795635199,1.7520436480181995e-11,2.557237102698074e-11,0.9999661604305187,3.3839569481363075e-11,3.9699462085398646e-11
3,Polynomial (deg=3),False,0.8016130440119298,10.027981737718944,6.990466189285052,1.1728764284141238,0.0063486944389527684,0.7656913166052992,12.02853067015564,8.400864002691321,1.175347499884083,0.006421833329821109,120,8,0.6348737695975165,5.889282587148202,7.9033395972296265,0.62965329065124,0.0014266645878540367,0.0019257268038505707,0.9248973877578457,0.0021192963206955657,0.0025914979888817967,0.6348737695975165,5.889282587148202,7.9033395972296265,0.6496945745137775,6.0961196657692955,8.159752358900409,0.6515461964862624,49.328681220547864,72.25729658308042,0.9999915442382357,8.45576176432595e-12,1.2302359215131231e-11,1.0,0.0,0.0
4,Linear Regression,False,0.7703595514532049,10.061297305363807,7.761446039314705,0.5161035712977277,0.001431722236399461,0.7394921740728113,12.06780545670518,9.317646760620807,0.507797499813023,0.0014428889032084649,8,8,0.664271867278655,6.3052019197674385,7.913588222093308,0.3370590018394787,0.002273873317616015,0.0026088969307568235,0.9349959862067921,0.001853442701851099,0.0025005545293831843,0.664271867278655,6.3052019197674385,7.913588222093308,0.6864718157132597,6.469303594854191,8.119948259408089,0.6288749131208466,55.45733933454987,72.59020949857407,0.999991941144804,8.058855196043215e-12,1.2538202285703103e-11,1.0,0.0,0.0
5,Polynomial (deg=2),False,0.7696896927268617,11.06360883478688,8.833453550881298,0.9559592854137529,0.005236305546893005,0.7277395914893746,13.281202848029725,10.608832788173878,0.9490199998253956,0.00519549999201748,36,8,0.576026617025772,7.27706173477065,8.97009728744544,0.5731272106268774,0.0017596981686328085,0.002170073156626372,0.927030684968428,0.001817878528798118,0.0025950154955928406,0.576026617025772,7.27706173477065,8.97009728744544,0.6032737964103283,7.480377525206064,9.20613587770723,0.5664394366475006,62.8325837339386,79.0985272429758,0.9999923692103192,7.630789680895473e-12,1.1669244708922862e-11,1.0,0.0,0.0
6,Gradient Boosting,False,0.746895203802672,10.5184633318609,7.8320039865564155,105.9591814288459,0.009294099209433799,0.6996273461451044,12.646072861796597,9.429268687399732,103.73606000030122,0.00923216666908249,1540,8,0.5003017639443915,7.008078765867691,8.991066839124795,0.5260073352695521,0.0016307647038670936,0.002120193413015571,0.9113032246258751,0.0020752732227263784,0.0028052120982067033,0.5003017639443915,7.008078765867691,8.991066839124795,0.528838622659643,7.095377276072176,9.230387951113048,0.6302761310529454,54.318908653453626,73.95113585948528,0.9999899276640358,1.00723359642165e-11,1.3648613116631602e-11,1.0,0.0,0.0
7,SVR (RBF),False,0.5500276679753779,12.884856776612779,10.048004085229298,1.469566072026802,0.007780154756902549,0.468328166319599,15.515502006971488,12.076194486929818,1.5132700004869548,0.007951833330379385,0,8,0.10949214755457255,8.486970077722141,11.59929407548277,0.08699626268267095,0.0020855877965034815,0.0028634707915957992,0.8207815038025112,0.0034103477110451917,0.004352200716336393,0.10949214755457255,8.486970077722141,11.59929407548277,0.1146060380235919,8.87340805431474,12.136532256891996,0.5052830878227997,70.75671175014611,88.7816799763804,0.999974143116073,2.585688392689073e-11,2.6033505068687375e-11,1.0,0.0,0.0
8,MLP 3-layer (sklearn),False,-1.1932622744449017,10.474601782591025,8.258657232895356,382.94557232147133,0.00808634524507816,-0.6461608030034964,12.501681260370125,9.86465191186945,302.25231249996796,0.008065722227507245,505,8,0.5755818169360613,6.9941751832322065,8.649085998546525,0.606263311420076,0.0015024596978811804,0.0018733974046961938,0.8698512229119455,0.0028167904204339745,0.0038586252066749116,0.5755818169360613,6.9941751832322065,8.649085998546525,0.5533812456863328,7.383176004082384,9.44630964647984,0.6500856044467083,56.79981928576204,72.31562843784823,0.9999685576348437,3.144236515635815e-11,3.961733028795775e-11,-10.0,0.7415503884969952,0.9476079788888916
