rank,model,pareto_optimal,mean_r2,mean_rmse,mean_mae,mean_train_ms,mean_infer_ms,mean_r2_unweighted,mean_rmse_unweighted,mean_mae_unweighted,mean_train_ms_unweighted,mean_infer_ms_unweighted,param_count,target_count,snm_r2,snm_mae,snm_rmse,ber_r2,ber_mae,ber_rmse,noise_sigma_r2,noise_sigma_mae,noise_sigma_rmse,hold_snm_r2,hold_snm_mae,hold_snm_rmse,read_snm_r2,read_snm_mae,read_snm_rmse,write_margin_r2,write_margin_mae,write_margin_rmse,read_fail_r2,read_fail_mae,read_fail_rmse,write_fail_r2,write_fail_mae,write_fail_rmse
1,Linear Regression,True,0.12249069246348641,8.042963545271524,6.2900716704381665,0.547448035493809,0.0015372698403047658,-0.018718053610368608,9.63724895811678,7.541673530115286,0.5417699998361059,0.00157677777679055,8,8,0.07953425537698137,4.879248423282162,6.092634752465313,0.09586354808229214,0.0009786563795378483,0.001537932172004318,-0.4535167625893662,0.0014259219511054994,0.0019423044708904856,0.07953425537698137,4.879248423282162,6.092634752465313,0.07986252509874578,5.0441697604668025,6.305093346862466,-2.0310164805231183,45.52831705555475,58.60414857648899,0.9999942302945349,5.76970546503069e-12,9.269945709583474e-12,1.0,0.0,0.0
2,SVR (RBF),False,0.11090208594163946,7.8049668042450895,4.883606997053634,1.0671899996915661,0.006343583329778215,-0.03518717392525725,9.388724205019654,5.877732312582135,1.0968099997626268,0.006528222220367752,0,8,-0.034668876677371174,4.325710873329798,6.792052315680481,-0.06754009705470107,0.001088019102274553,0.001667145102969422,-0.13686662128569066,0.0012610979480541407,0.001966220789112442,-0.034668876677371174,4.325710873329798,6.792052315680481,-0.038849419864403954,4.5007625734414205,7.040095310209054,-1.968880215846098,33.867325063482454,54.48196033267177,0.9999767160035778,2.3283996422209375e-11,2.3366721523089432e-11,1.0,0.0,0.0
3,MLP 2-layer (Perceptron Gate),True,0.10758063428933269,8.045030066771208,6.1875757407719005,323.7895789288294,0.0006960357170880474,-0.03509413469788289,9.640243737379286,7.419335885331141,318.63214750019324,0.0007193888915127092,181,8,0.06793817117578693,4.81316511755721,6.106606630589605,0.07588248874204603,0.0011593948931969997,0.001480294958496355,-0.5371135496251019,0.0014202594992766336,0.0019543266225352934,0.06793817117578693,4.81316511755721,6.106606630589605,0.0707136744152401,4.975512213637086,6.316377943794061,-2.0260228759048373,44.75026497941599,58.588924072376926,0.999976861243503,2.3138756496985502e-11,3.060823478845225e-11,0.999933981194513,6.601880548687476e-11,7.244250334468054e-11
4,Polynomial (deg=2),False,0.08913084211430772,8.020216878237795,6.267188852501264,1.1226426782741328,0.005770158738833122,-0.05345542408339876,9.608392403362107,7.511330614133981,1.1082549996899616,0.005712555563756419,36,8,0.09386402391521391,4.791879690400551,6.036924592974393,0.09431323709245902,0.0011629269828663355,0.0014594164667082344,-0.7930549719089155,0.0014425038792824495,0.001939762285495581,0.09386402391521391,4.791879690400551,6.036924592974393,0.09204429997103483,4.953586898712112,6.250030697141652,-2.0086673037898386,45.550693202689786,58.539860165043834,0.9999932981376423,6.701862357722257e-12,1.037097444201962e-11,1.0,0.0,0.0
5,Random Forest,False,-0.10431979497259555,8.20355553144974,6.12589269400793,195.923230535878,0.3788515634839733,-0.27734115510432567,9.855565676889,7.360431819109815,195.3369200002271,0.37153249999189736,4382,8,-0.19898392896037403,5.126655940972953,6.835783550338735,-0.20043102002482485,0.0012410218420333605,0.0016540295702586756,-1.253671020361243,0.0014277926739634378,0.0020866536035252805,-0.19898392896037403,5.126655940972953,6.835783550338735,-0.20368682695414558,5.307887278940106,7.078706773542168,-2.162967792783492,43.31958657747178,58.09051085771009,0.9999952772098479,4.7227901519297655e-12,8.47756585773453e-12,1.0,0.0,0.0
6,Polynomial (deg=3),False,-0.1561728055301566,7.641832110548535,5.749473925318693,1.7643869641233325,0.012244472218876506,-0.33020329940236826,9.179420921824084,6.910897087021835,1.8026574998657452,0.013488833327654801,120,8,-0.13201121348090944,4.877555742185355,6.336481977967312,-0.12310252206155751,0.0011742268228477162,0.0015310142986144537,-1.9505060835546195,0.0016595698015754539,0.002122755195157576,-0.13201121348090944,4.877555742185355,6.336481977967312,-0.13808863669561602,5.065412699504127,6.569906946676284,-2.165898140828517,40.46381871566683,54.18884270247521,0.9999914148831832,8.585116816903285e-12,1.2777919486031817e-11,1.0,0.0,0.0
7,Gradient Boosting,False,-0.39084187199553994,8.12758879128134,6.248259925714428,101.07841678555556,0.009697436511891687,-0.6036957870842652,9.784211462903581,7.516363379216349,99.87155749986414,0.009431444448435083,1540,8,-0.5052303264526534,5.442857708856555,7.250457159458525,-0.4782990928539457,0.0013041479204520304,0.0017440966730395383,-2.4054816397208345,0.0017456668747560748,0.002240532514336121,-0.5052303264526534,5.442857708856555,7.250457159458525,-0.5220107252070592,5.660359502877849,7.521680337763594,-2.4133096246196053,43.58178229834006,56.247112417352255,0.99999543863263,4.561367369968308e-12,8.371595952675808e-12,1.0,0.0,0.0
8,MLP 3-layer (sklearn),False,-1.6901426497245884,8.02334547876106,4.860927293555313,102.39253160712647,0.007365785713195764,-1.2207682336507493,9.560706749788256,5.770577199053025,79.50459749999936,0.007505999997697977,505,8,0.008833507211720626,3.9075235839776155,6.6611597973248635,-0.017553416542160825,0.0009589003070238047,0.0016336383790645573,-0.014067338783829398,0.0011673190320791245,0.001946849010158356,0.008833507211720626,3.9075235839776155,6.6611597973248635,0.00883140644876812,4.048790750999966,6.891613672082045,-0.7610029445741189,33.539341443497165,55.3400606108453,0.9999794098219059,2.0590178094071464e-11,2.8684167115968292e-11,-10.0,0.7593120106121507,0.9280796333110821
