rank,model,pareto_optimal,mean_r2,mean_rmse,mean_mae,mean_train_ms,mean_infer_ms,mean_r2_unweighted,mean_rmse_unweighted,mean_mae_unweighted,mean_train_ms_unweighted,mean_infer_ms_unweighted,param_count,target_count,snm_r2,snm_mae,snm_rmse,ber_r2,ber_mae,ber_rmse,noise_sigma_r2,noise_sigma_mae,noise_sigma_rmse,hold_snm_r2,hold_snm_mae,hold_snm_rmse,read_snm_r2,read_snm_mae,read_snm_rmse,write_margin_r2,write_margin_mae,write_margin_rmse,read_fail_r2,read_fail_mae,read_fail_rmse,write_fail_r2,write_fail_mae,write_fail_rmse
1,MLP 3-layer (sklearn),True,0.8435814751095433,4.0632682709048975,3.111523856232958,119.24448571387205,0.010009067465857481,0.8764035100449201,4.864972929910227,3.7266311170488935,125.5854699995325,0.010137444448143167,505,8,0.9628762191570772,2.3177302914414155,2.989498433152804,0.9586039749992212,0.0007067694322868455,0.0008963437734705347,0.9180304242521988,0.0028799229170838082,0.003943267577716797,0.9628762191570772,2.3177302914414155,2.989498433152804,0.9557682303487832,2.6785344856279925,3.445296984879994,0.9525666655281328,22.4954664760373,29.490649163785065,0.9999265503587107,7.344964128939552e-11,7.754132776448564e-11,0.30057979655815903,6.994202034418409e-07,8.128824223331473e-07
2,Gradient Boosting,True,0.8213753744840852,0.1791821000841231,0.13141445866068385,113.70441892862411,0.009299793656094745,0.8749451409291789,0.21177627787733802,0.1556448817712225,112.95932499997434,0.009092555560022851,1540,8,0.9999662040849303,0.05590259402358065,0.06557146849315022,0.9999333007793576,2.0544928633533153e-05,2.4311199710862473e-05,0.9999609241483421,5.146068006062904e-05,7.747295047450626e-05,0.9999662040849303,0.05590259402358065,0.06557146849315022,0.9999391956323869,0.07872804540316704,0.09784888821511842,0.9998687483447736,1.0545528150373076,1.4651156135895587,0.9999265503587107,7.344964128939552e-11,7.754132776448564e-11,-8.881784197001252e-16,1.0000000000000008e-06,1.0000000000000008e-06
3,Polynomial (deg=3),True,0.8186667494535814,1.346623071119956,1.1579999480684788,1.2544612498329246,0.006577353167466797,0.8718062221891312,1.6094972504184304,1.384176601613493,1.2625274998754321,0.0065413888842158485,120,8,0.9963867837859779,0.7966252889222643,0.9229367538465418,0.9964432989973633,0.00022169350818074127,0.0002537272613515648,0.9940834439266624,0.000868503351210256,0.001025758247519331,0.9963867837859779,0.7966252889222643,0.9229367538465418,0.9962131959376398,0.8776483826148731,1.0163181292472356,0.995009720720718,8.601422655515702,10.012505880820713,0.9999265503587107,7.344964128939552e-11,7.754132776448564e-11,-8.881784197001252e-16,1.0000000000000008e-06,1.0000000000000008e-06
4,MLP 2-layer (Perceptron Gate),True,0.8112170200601475,1.1698773766086614,0.905960961703847,348.1720832145844,0.0007027301637121821,0.8637310933636132,1.4142536695665429,1.0904077492744277,340.44616000028327,0.0007148333376486942,181,8,0.9943987959743706,0.8036997686734708,1.1866231895533044,0.992404194253749,0.0002757718723539594,0.00038534151750965024,0.9390914820913003,0.0024475389750214884,0.0032426348223213415,0.9943987959743706,0.8036997686734708,1.1866231895533044,0.9928553352670193,1.0340560423624665,1.4461271496648538,0.9967735929887714,6.079082103565189,7.491026851343508,0.9999265503587107,7.344964128939552e-11,7.754132776448564e-11,6.135758567893391e-13,9.999999999993865e-07,9.999999999993863e-07
5,SVR (RBF),False,0.7927735566902355,4.273996522939236,3.3810023799309987,1.443441607476156,0.007940317465389464,0.8419077642214415,5.118154510307265,4.047624093152246,1.4179625002725516,0.007909333336202608,0,8,0.9644886768509504,2.4761279960098435,3.165387790490994,0.9673470663889677,0.000645370002333666,0.0008282622422360493,0.9239940894152203,0.0029214831010802925,0.003835954313869373,0.9644886768509504,2.4761279960098435,3.165387790490994,0.9621063252013409,2.7043633236185842,3.5128114273661204,0.9529107287053928,24.720805576402835,31.096983857476367,0.9999265503587107,7.344964128939552e-11,7.754132776448564e-11,-8.881784197001252e-16,1.0000000000000008e-06,1.0000000000000008e-06
6,Polynomial (deg=2),False,0.792277049827754,3.7644199860318124,2.761284596618507,1.0551376784405875,0.005538900795438658,0.8408841542935358,4.5263764623759615,3.3181840053400267,1.0636674998750095,0.005573944446142478,36,8,0.9475166366175845,2.321351485965848,3.230485527041399,0.9422159307368514,0.0006633849111762803,0.0009190193528859304,0.9741571199191128,0.0016180971724979204,0.0020750969573110198,0.9475166366175845,2.321351485965848,3.230485527041399,0.9572155272611198,2.2084536549543494,3.0901340634546544,0.9585248328373235,19.69203293367704,26.656911465082498,0.9999265503587107,7.344964128939552e-11,7.754132776448564e-11,-8.881784197001252e-16,1.0000000000000008e-06,1.0000000000000008e-06
7,Random Forest,False,0.7838552807298829,1.9644233147792314,1.5280421195353198,196.50743089227296,0.3819807261907189,0.8308141960487809,2.4570264594944753,1.9126215335617593,195.10971749941746,0.37325194444242193,3548,8,0.9240228867088268,3.118783369521691,3.966155539012683,0.9239248136710053,0.0008527442418993749,0.0010864522090005397,0.958533324016521,0.001617410800367106,0.002225942607631791,0.9240228867088268,3.118783369521691,3.966155539012683,0.9199222893336281,3.4646126343604324,4.419419196684212,0.9961608175927292,5.596321739974544,7.301168006352053,0.9999265503587107,7.344964128939552e-11,7.754132776448564e-11,-8.881784197001252e-16,1.0000000000000008e-06,1.0000000000000008e-06
8,Linear Regression,False,0.7305105596506902,0.3703343851650373,0.29487999348912125,0.5799858930458868,0.001550642859550112,0.7891624311471014,0.43218413743943057,0.34410610384843476,0.5550675000449701,0.001540055555880018,8,8,0.9999997960338675,0.0046725186126700975,0.006357252811322931,0.37189174398308406,0.002869499953096116,0.0033745140859023025,0.9425008400721083,0.002446875335637541,0.003071412666096506,0.9999997960338675,0.0046725186126700975,0.006357252811322931,0.9994927711707297,0.29131108256287913,0.36689900096720146,0.9994879515244437,2.4468753356370754,3.071412666096057,0.9999265503587107,7.344964128939552e-11,7.754132776448564e-11,-8.881784197001252e-16,1.0000000000000008e-06,1.0000000000000008e-06
