case_id,corner,temp_k,vdd,spice_snm_mv,native_snm_mv,delta_snm_mv,spice_noise,native_noise,delta_noise,spice_ber_raw,native_ber_raw,spice_ber,native_ber,delta_ber,spice_hold_snm_mv,native_hold_snm_mv,delta_hold_snm_mv,spice_read_snm_mv,native_read_snm_mv,delta_read_snm_mv,spice_write_margin_mv,native_write_margin_mv,delta_write_margin_mv,spice_noise_sigma,native_noise_sigma,delta_noise_sigma,spice_read_fail,spice_read_fail_raw,native_read_fail,delta_read_fail,spice_write_fail,spice_write_fail_raw,native_write_fail,delta_write_fail,native_backend_label,native_engine,data_source,spice_source,simulator,spice_runtime_ms,native_runtime_ms,spice_mc_runs,spice_mc_mode,spice_mc_mode_effective,spice_mc_seed,measure_contract_revision,pdk_id,pdk_class,model_revision,macro_mode,pdk_license,ber_contract_mode,snm_noise_contract_mode,spice_snm_mv_raw,spice_hold_snm_mv_raw,spice_read_snm_mv_raw,spice_write_margin_mv_raw,spice_noise_raw,spice_noise_sigma_raw,spice_snm_mv_contract,spice_hold_snm_mv_contract,spice_read_snm_mv_contract,spice_write_margin_mv_contract,spice_noise_contract,spice_noise_sigma_contract,spice_read_fail_contract,spice_write_fail_contract,snm_mv_contract_requested_raw_key,snm_mv_contract_source_raw_key,snm_mv_contract_fallback_used,snm_mv_contract_fit_status,snm_mv_contract_reason,hold_snm_mv_contract_requested_raw_key,hold_snm_mv_contract_source_raw_key,hold_snm_mv_contract_fallback_used,hold_snm_mv_contract_fit_status,hold_snm_mv_contract_reason,read_snm_mv_contract_requested_raw_key,read_snm_mv_contract_source_raw_key,read_snm_mv_contract_fallback_used,read_snm_mv_contract_fit_status,read_snm_mv_contract_reason,write_margin_mv_contract_requested_raw_key,write_margin_mv_contract_source_raw_key,write_margin_mv_contract_fallback_used,write_margin_mv_contract_fit_status,write_margin_mv_contract_reason,noise_contract_requested_raw_key,noise_contract_source_raw_key,noise_contract_fallback_used,noise_contract_fit_status,noise_contract_reason,noise_sigma_contract_requested_raw_key,noise_sigma_contract_source_raw_key,noise_sigma_contract_fallback_used,noise_sigma_contract_fit_status,noise_sigma_contract_reason,spice_ber_contract,native_ber_contract,delta_ber_contract,ber_contract_center_mv,ber_contract_slope_mv,ber_contract_fit_samples
tt_t233_v1p62,tt,233.15,1.62,292.37782189327885,273.1348139718743,-19.24300792140457,0.038479758686922216,0.03841258919728267,-6.716948963954306e-05,0.999993,0.4003125,0.4020740321844023,0.4073219554315851,0.0052479232471828174,292.37782189327885,273.1348139718743,-19.24300792140457,267.46014421263914,268.52530326820033,1.065159055561196,1573.6320704206748,1581.5874108027174,7.95534038204255,0.038479758686922216,0.03841258919728267,-6.716948963954306e-05,1.565966318487314e-12,1.0,1.3707502359062531e-12,-1.9521608258106084e-13,0.0,5.20182e-07,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,3803.7055999993754,3450.2425999999105,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,1.15394,1.15394,-589.053,165.753,0.813167,0.813167,292.37782189327885,292.37782189327885,267.46014421263914,1573.6320704206748,0.038479758686922216,0.038479758686922216,1.565966318487314e-12,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.4020740321844023,0.4073219554315851,0.0052479232471828174,-58.175752914310664,883.3831688760961,45
tt_t233_v1p80,tt,233.15,1.8,287.5101457106618,291.1403249557242,3.630179245062436,0.035147135730890955,0.03615842207021109,0.0010112863393201346,0.999994,0.4016796875,0.4033994698494497,0.4024108600108078,-0.0009886098386419073,287.5101457106618,291.1403249557242,3.630179245062436,294.2109367985315,286.80131430729887,-7.409622491232653,1844.024646941454,1763.8415779297889,-80.18306901166511,0.035147135730890955,0.03615842207021109,0.0010112863393201346,5.5279895832388526e-14,1.0,1.3957639789274375e-13,8.429650206035522e-14,0.0,9.95594e-96,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,3859.0594999986934,3426.0184000013396,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,0.000282045,0.000282045,-1647.08,1800.0,0.915043,0.915043,287.5101457106618,287.5101457106618,294.2109367985315,1844.024646941454,0.035147135730890955,0.035147135730890955,5.5279895832388526e-14,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.4033994698494497,0.4024108600108078,-0.0009886098386419073,-58.175752914310664,883.3831688760961,45
tt_t233_v1p98,tt,233.15,1.98,293.5096178936152,309.1224465699574,15.61282867634219,0.03491003522453701,0.03396591837485639,-0.0009441168496806263,0.999993,0.3977734375,0.4017660554349849,0.397525603712397,-0.004240451722587912,293.5096178936152,309.1224465699574,15.61282867634219,298.70207292930326,305.0465363649746,6.344463435671344,1873.8063529955207,1946.0340816251435,72.22772862962279,0.03491003522453701,0.03396591837485639,-0.0009441168496806263,3.153245329310344e-14,1.0,1.4267145112623038e-14,-1.72653081804804e-14,0.0,1.68444e-105,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,3801.107499999489,3483.6665999973775,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,1.42218,1.42218,-1824.71,1980.0,0.922291,0.922291,293.5096178936152,293.5096178936152,298.70207292930326,1873.8063529955207,0.03491003522453701,0.03491003522453701,3.153245329310344e-14,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.4017660554349849,0.397525603712397,-0.004240451722587912,-58.175752914310664,883.3831688760961,45
tt_t298_v1p62,tt,298.15,1.62,280.89907354100944,262.2956647649848,-18.60340877602465,0.053033652065852456,0.053084288376146066,5.063631029360999e-05,0.999978,0.40814453125,0.40520188068610274,0.41028741101532873,0.005085530329225985,280.89907354100944,262.2956647649848,-18.60340877602465,255.31663503841975,255.92555015984726,0.6089151214275148,1558.8242976085457,1566.9157116238541,8.091414015308374,0.053033652065852456,0.053084288376146066,5.063631029360999e-05,7.145206670235534e-12,0.999999,6.62153585920206e-12,-5.236708110334742e-13,0.0,2.34177e-08,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,3845.119199999317,3416.7873000005784,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,12.5564,12.5564,-65.6954,190.558,0.489489,0.489489,280.89907354100944,280.89907354100944,255.31663503841975,1558.8242976085457,0.053033652065852456,0.053033652065852456,7.145206670235534e-12,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.40520188068610274,0.41028741101532873,0.005085530329225985,-58.175752914310664,883.3831688760961,45
tt_t298_v1p80,tt,298.15,1.8,272.0517090913401,280.2988889422053,8.247179850865166,0.04781661343187801,0.04947998807636279,0.0016633746444847733,0.999991,0.40287109375,0.4076179797226015,0.4053656395141288,-0.002252340208472703,272.0517090913401,280.2988889422053,8.247179850865166,282.7905481115524,274.36129037304175,-8.429257738510671,1830.9595456924267,1750.5200119236372,-80.43953376878949,0.04781661343187801,0.04947998807636279,0.0016633746444847733,2.304324776629753e-13,1.0,6.609082981825608e-13,4.304758205195855e-13,0.0,9.95594e-96,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,4118.254500001058,21.957699998893077,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,3.264,3.264,-1666.97,1800.0,0.927907,0.927907,272.0517090913401,272.0517090913401,282.7905481115524,1830.9595456924267,0.04781661343187801,0.04781661343187801,2.304324776629753e-13,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.4076179797226015,0.4053656395141288,-0.002252340208472703,-58.175752914310664,883.3831688760961,45
tt_t298_v1p98,tt,298.15,1.98,287.94466961172884,298.30089853688827,10.356228925159428,0.0479707382269075,0.04625672727212911,-0.0017140109547783902,0.999955,0.40390625,0.4032810940668557,0.40046314552324025,-0.002817948543615445,287.94466961172884,298.30089853688827,10.356228925159428,284.9297486471496,292.75009126423276,7.820342617083156,1861.3951529743906,1933.743272727871,72.34811975348043,0.0479707382269075,0.04625672727212911,-0.0017140109547783902,1.7636537086581473e-13,1.0,6.635472602026041e-14,-1.1001064484555432e-13,0.0,1.68444e-105,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,4218.855200000689,18.775800002913456,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,19.9564,19.9564,-1791.65,1980.0,0.914955,0.914955,287.94466961172884,287.94466961172884,284.9297486471496,1861.3951529743906,0.0479707382269075,0.0479707382269075,1.7636537086581473e-13,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.4032810940668557,0.40046314552324025,-0.002817948543615445,-58.175752914310664,883.3831688760961,45
tt_t398_v1p62,tt,398.15,1.62,256.30529970885704,245.62640618687263,-10.678893521984406,0.08408386805852117,0.084152853097603,6.898503908182863e-05,0.999988,0.41810546875,0.41192911699581247,0.4148605949328822,0.0029314779370697153,256.30529970885704,245.62640618687263,-10.678893521984406,234.81189977581968,235.52806381516027,0.7161640393405833,1527.5201457009202,1535.847146902397,8.327001201476833,0.08408386805852117,0.084152853097603,6.898503908182863e-05,9.271531264283404e-11,0.999999,8.477605553475847e-11,-7.939257108075572e-12,0.0,1.09196e-09,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,4170.720199999778,23.82720000241534,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,6.34911,6.34911,-63.7104,215.082,0.476863,0.476863,256.30529970885704,256.30529970885704,234.81189977581968,1527.5201457009202,0.08408386805852117,0.08408386805852117,9.271531264283404e-11,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.41192911699581247,0.4148605949328822,0.0029314779370697153,-58.175752914310664,883.3831688760961,45
tt_t398_v1p80,tt,398.15,1.8,253.89237250795605,263.60877998402475,9.716407476068696,0.06939969526656513,0.07295496011223461,0.0035552648456694813,0.999989,0.41248046875,0.4125909546682021,0.40992780718089145,-0.0026631474873106686,253.89237250795605,263.60877998402475,9.716407476068696,263.31761248079397,254.8541847705566,-8.463427710237369,1808.6921193683647,1727.0450398877654,-81.64707948059936,0.06939969526656513,0.07295496011223461,0.0035552648456694813,2.628253496502258e-12,1.0,7.570415999220905e-12,4.942162502718646e-12,0.0,9.95718e-96,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,4110.546799998701,20.90210000096704,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,6.1012,6.1012,-1613.89,1800.0,0.899994,0.899994,253.89237250795605,253.89237250795605,263.31761248079397,1808.6921193683647,0.06939969526656513,0.06939969526656513,2.628253496502258e-12,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.4125909546682021,0.40992780718089145,-0.0026631474873106686,-58.175752914310664,883.3831688760961,45
tt_t398_v1p98,tt,398.15,1.98,280.6640776813104,281.6265637272262,0.9624860459157958,0.06967919813368291,0.06605494824893163,-0.003624249884751282,0.999985,0.4079296875,0.4052659961928281,0.4050034151371692,-0.0002625810556589059,280.6640776813104,281.6265637272262,0.9624860459157958,265.95270626645777,273.6999699373544,7.747263670896643,1840.624973471946,1913.9450517510684,73.3200782791223,0.06967919813368291,0.06605494824893163,-0.003624249884751282,1.890672966487625e-12,1.0,7.17864011970755e-13,-1.1728089545168701e-12,0.0,1.68486e-105,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,4391.723299999285,19.78149999922607,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,8.85179,8.85179,-1757.19,1980.0,0.89194,0.89194,280.6640776813104,280.6640776813104,265.95270626645777,1840.624973471946,0.06967919813368291,0.06967919813368291,1.890672966487625e-12,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.4052659961928281,0.4050034151371692,-0.0002625810556589059,-58.175752914310664,883.3831688760961,45
ff_t233_v1p62,ff,233.15,1.62,286.02054438024714,273.1348139718743,-12.885730408372865,0.0384189235237489,0.03841258919728267,-6.3343264662257814e-06,0.999987,0.4003125,0.4038053618902602,0.4073219554315851,0.0035165935413249416,286.02054438024714,273.1348139718743,-12.885730408372865,268.77810592648456,268.52530326820033,-0.25280265828422444,1583.9997504564758,1581.5874108027174,-2.4123396537584085,0.0384189235237489,0.03841258919728267,-6.3343264662257814e-06,1.328111323020587e-12,1.0,1.3707502359062531e-12,4.263891288566618e-14,0.0,5.88448e-86,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,4344.453699999576,20.13999999689986,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,7.44835,7.44835,-1486.03,1620.0,0.9219,0.9219,286.02054438024714,286.02054438024714,268.77810592648456,1583.9997504564758,0.0384189235237489,0.0384189235237489,1.328111323020587e-12,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.4038053618902602,0.4073219554315851,0.0035165935413249416,-58.175752914310664,883.3831688760961,45
