rank,model,pareto_optimal,mean_r2,mean_rmse,mean_mae,mean_train_ms,mean_infer_ms,mean_r2_unweighted,mean_rmse_unweighted,mean_mae_unweighted,mean_train_ms_unweighted,mean_infer_ms_unweighted,param_count,target_count,snm_r2,snm_mae,snm_rmse,ber_r2,ber_mae,ber_rmse,noise_sigma_r2,noise_sigma_mae,noise_sigma_rmse,hold_snm_r2,hold_snm_mae,hold_snm_rmse,read_snm_r2,read_snm_mae,read_snm_rmse,write_margin_r2,write_margin_mae,write_margin_rmse,read_fail_r2,read_fail_mae,read_fail_rmse,write_fail_r2,write_fail_mae,write_fail_rmse
1,Polynomial (deg=3),True,0.5353922315606588,6.430727101114453,5.249523435855696,1.1216360716973994,0.00930161376677533,0.6080036023574512,7.68753109938404,6.272803118446541,1.1172875002557703,0.009383425936835853,56,8,0.7963324628671632,3.5650546855819414,4.4459774784826855,0.7970499469940412,0.004730661327335674,0.005902525123817807,0.8764294655598475,0.003537716650461651,0.004637307725570866,0.7963324628671632,3.5650546855819414,4.4459774784826855,0.8450412747291531,3.89873723115549,4.880158322361247,0.5636763741665973,39.145308156441985,47.71759383104823,0.18916683167564494,8.108331683243549e-07,8.518480827277462e-07,-8.881784197001252e-16,1.0000000000000008e-06,1.0000000000000008e-06
2,Gradient Boosting,False,0.5141438512768716,6.377750422673547,5.144427399644841,103.20753321411757,0.015021071436739664,0.5833476187637515,7.6183056226643755,6.143923720510287,101.63766749983552,0.014660000013261903,1540,8,0.7643236498382074,3.4145472813962243,4.2677878062829375,0.768278703979456,0.004531842224364315,0.005706913442520008,0.8083855091544795,0.0037707169593148926,0.0047232472647936435,0.7643236498382074,3.4145472813962243,4.2677878062829375,0.791378157152053,3.8445534989956953,4.808668181835783,0.5792396651539284,38.469437333962084,47.59176917605648,0.19085161499368172,8.091483850063183e-07,8.501495549444058e-07,-8.881784197001252e-16,1.0000000000000008e-06,1.0000000000000008e-06
3,MLP 2-layer (Perceptron Gate),True,0.5086453574460383,6.355375467788327,5.612777302237373,438.24985482097617,0.0013556547485307048,0.5792649648815675,7.593536203068211,6.703163361710633,420.38314749952406,0.001375277767052736,141,8,0.794728169233713,3.7233942152237263,4.300481345645576,0.7752795853287978,0.00531421245563676,0.006051267090998144,0.7129092598496667,0.004994848901097292,0.006333656956881794,0.794728169233713,3.7233942152237263,4.300481345645576,0.8151482976177856,4.416026029852517,4.997654887572155,0.5539502294857883,41.75218155940437,47.13728526887244,0.18737600829842638,8.126239917015734e-07,8.527620709958167e-07,4.649436391446216e-12,9.999999999953508e-07,9.999999999953504e-07
4,Polynomial (deg=2),False,0.5055046157137565,7.066389504685578,6.045428504409598,1.0570712504561797,0.008485648138852046,0.5724052570285947,8.447557646631354,7.2273147544749206,1.0382700003901846,0.008496481472388108,21,8,0.7418450434079664,4.188605937914913,4.888358984134783,0.7398531788531553,0.005580818525416233,0.00651773048795605,0.871571377488408,0.00344290222757156,0.003958410740827317,0.7418450434079664,4.188605937914913,4.888358984134783,0.795093815115606,4.584034239694486,5.323457371549429,0.496300904858202,44.84824639225475,52.469807844189425,0.19273269309745417,8.072673069025458e-07,8.478136281602027e-07,-8.881784197001252e-16,1.0000000000000008e-06,1.0000000000000008e-06
5,Random Forest,False,0.4981701086463591,6.863439456176599,5.763987563353367,211.58265964294776,0.6378119708893003,0.5645175910006556,8.200255441065009,6.883464539410955,207.79869750022044,0.6316859259135931,2516,8,0.733067126514094,3.8162142451731653,4.635508781914848,0.7323949254337678,0.005078540657341797,0.006159946102475393,0.8369884824738613,0.0036181703047606026,0.004237209821846205,0.733067126514094,3.8162142451731653,4.635508781914848,0.7774003224735138,4.249963333052909,5.165528141282524,0.5157904096446033,43.17662596835863,51.155098813849975,0.18743233495131192,8.125676650486881e-07,8.536335580945496e-07,-8.881784197001252e-16,1.0000000000000008e-06,1.0000000000000008e-06
6,Linear Regression,False,0.4880627955517446,6.331513500743767,5.552924645534385,0.5474200000597713,0.0026780489543665365,0.5607976600727974,7.567209767499053,6.634124187090327,0.5307175000780262,0.002755185195618887,6,8,0.7930931792417406,3.742925725920564,4.337935504947988,0.6032802121470574,0.006115426895181571,0.0076707224071488195,0.688910465648621,0.004980462255829962,0.006089439307920883,0.7930931792417406,3.742925725920564,4.337935504947988,0.8301638196108341,4.214774534641422,4.789695726039598,0.5903305059818844,41.361269808598976,47.05834939025984,0.18750991871050177,8.124900812894983e-07,8.520819341779695e-07,-8.881784197001252e-16,1.0000000000000008e-06,1.0000000000000008e-06
7,MLP 3-layer (sklearn),False,0.4549254360247116,7.816616484595405,6.525796926184222,212.02140625040167,0.016937361117314177,0.48878530516579755,9.380215033604282,7.82072226001956,218.30078750035682,0.017147685189734654,457,8,0.5862759801265447,4.982956463032518,6.269288414514419,0.6340882411187464,0.006603721976109383,0.007858190654342808,0.5447133342447793,0.01192138334218808,0.013969286335344139,0.5862759801265447,4.982956463032518,6.269288414514419,0.6181679804195015,5.944036708664742,7.643701089088178,0.4499627500707272,46.63730183090658,54.83761326767336,0.2132417373060962,7.867582626939037e-07,8.312382376192464e-07,0.2775564379134401,7.224435620865598e-07,7.748159588409826e-07
8,SVR (RBF),False,0.4022766871612715,8.547222566825567,7.42891797992269,1.2478332144058057,0.011270945756054801,0.45298386507807453,10.242850986610737,8.897028744207233,1.2778275001437578,0.01142194443875471,0,8,0.6075191999253466,5.528015588240333,6.516975872392974,0.5941814742269358,0.00745487557949379,0.008810848161916018,0.6417166681206046,0.013737608023401345,0.016688935023933038,0.6075191999253466,5.528015588240333,6.516975872392974,0.6559943521188407,6.871015329231881,8.074443754202152,0.3201458233741187,53.22798916113662,60.80891076322507,0.19679420293340438,8.032057970665956e-07,8.474868733391354e-07,-8.881784197001252e-16,1.0000000000000008e-06,1.0000000000000008e-06
