rank,model,pareto_optimal,mean_r2,mean_rmse,mean_mae,mean_train_ms,mean_infer_ms,mean_r2_unweighted,mean_rmse_unweighted,mean_mae_unweighted,mean_train_ms_unweighted,mean_infer_ms_unweighted,param_count,target_count,snm_r2,snm_mae,snm_rmse,ber_r2,ber_mae,ber_rmse,noise_sigma_r2,noise_sigma_mae,noise_sigma_rmse,hold_snm_r2,hold_snm_mae,hold_snm_rmse,read_snm_r2,read_snm_mae,read_snm_rmse,write_margin_r2,write_margin_mae,write_margin_rmse,read_fail_r2,read_fail_mae,read_fail_rmse,write_fail_r2,write_fail_mae,write_fail_rmse
1,MLP 3-layer (sklearn),True,0.8376176378653124,4.560435666037416,3.480068159771668,101.52844339275882,0.010379587300641497,0.8696096069823394,5.446982294348607,4.161179510871435,105.19976249997853,0.009875111110078352,505,8,0.9553679950914125,2.4274479308610446,3.0367438913597224,0.9457379603882157,0.0006441054404574962,0.0008271615532347883,0.9216932788729985,0.0022546511098275246,0.00298188738531559,0.9553679950914125,2.4274479308610446,3.0367438913597224,0.943694660686851,3.055648204361814,3.7517414541993857,0.9358627168605226,25.375992563489543,33.7468192524167,0.999951435635037,4.8564364963023176e-11,5.129073914862853e-11,0.2992008132322649,7.00799186767735e-07,8.164634871548731e-07
2,Gradient Boosting,True,0.8213818908103006,0.13553211522018702,0.09867969441494648,109.06421946440008,0.007716190479879428,0.8749508880015224,0.1608865836097216,0.11752370014745568,104.68143750013041,0.007774055557092651,1540,8,0.9999669353903858,0.057571776522656326,0.06642345776602235,0.9999617689516075,1.456715884404029e-05,1.6248857211003004e-05,0.9998574722339413,8.596454383949407e-05,0.00012196220979884177,0.9999669353903858,0.057571776522656326,0.06642345776602235,0.999977123196822,0.048351676693988564,0.05250604208612386,0.9999254332140012,0.7765928396890963,1.1016005001413038,0.999951435635037,4.8564364963023176e-11,5.129073914862853e-11,-8.881784197001252e-16,1.0000000000000008e-06,1.0000000000000008e-06
3,Polynomial (deg=3),True,0.8194189142180458,1.0944160269623748,0.9549755405723677,1.1495687496920126,0.005707646831011978,0.8726732790551723,1.3087340166545829,1.1420746652343632,1.1522924996825168,0.005756000007548007,120,8,0.9972639242139241,0.6707420140996401,0.7662732875395035,0.9972231041862628,0.00016437333602247812,0.0001880199953359216,0.9960585023411989,0.0005596176082980667,0.0006505107076952435,0.9972639242139241,0.6707420140996401,0.7662732875395035,0.9971535604915107,0.7195003148047489,0.8272056945586579,0.9964717813595222,7.074887987877991,8.109280332844676,0.999951435635037,4.8564364963023176e-11,5.129073914862853e-11,-8.881784197001252e-16,1.0000000000000008e-06,1.0000000000000008e-06
4,MLP 2-layer (Perceptron Gate),True,0.8123107278583466,1.1296693455476292,0.8693681962185127,457.4829983928859,0.0008418174560834554,0.8649049100284771,1.365640960531742,1.0457255105538612,461.1284600000545,0.000847833329721147,181,8,0.9938468047284648,0.755720103726311,1.1454539366133747,0.9911957644867199,0.0002446413361975461,0.00033843997253097004,0.9501185977771307,0.0017274538108759535,0.0022269164128262595,0.9938468047284648,0.755720103726311,1.1454539366133747,0.9934089137921058,0.8769639693127406,1.2883014758477376,0.9968709590802343,5.975426812469889,7.3433519787428,0.999951435635037,4.8564364963023176e-11,5.129073914862853e-11,-3.4054981057352053e-13,1.0000000000003407e-06,1.0000000000003407e-06
5,Polynomial (deg=2),False,0.7943956843789581,3.5234407245962833,2.7319163578177625,1.017197321360592,0.005371333339401948,0.8433523289733132,4.232162113739819,3.280266921656122,1.0293974999513011,0.005422111118807353,36,8,0.9514295010726641,2.2334468474337172,2.9164518059800733,0.9455769044007178,0.0005682221550596859,0.000741720819812324,0.979868875013451,0.0010823194827809216,0.001372296811659877,0.9514295010726641,2.2334468474337172,2.9164518059800733,0.9589220872931113,2.1383942526401842,2.811166565280643,0.959640327298861,19.63519588405496,25.211111714995,0.999951435635037,4.8564364963023176e-11,5.129073914862853e-11,-8.881784197001252e-16,1.0000000000000008e-06,1.0000000000000008e-06
6,SVR (RBF),False,0.7923061777819735,4.181811417289693,3.3328486357035096,1.826017321926494,0.009904623010885507,0.8412685648370442,5.005940509346381,3.9890823024451665,1.9090250004410336,0.010127055552907728,0,8,0.961829801358953,2.4192093415127025,3.0531127932882782,0.9647138380080312,0.0005613648555362788,0.0007105782204696218,0.9300758935562101,0.0022914351527908204,0.002901277274383275,0.961829801358953,2.4192093415127025,3.0531127932882782,0.9602194284917867,2.59744790189957,3.306234815014747,0.9515283202873837,24.473938034579465,30.6314508176336,0.999951435635037,4.8564364963023176e-11,5.129073914862853e-11,-8.881784197001252e-16,1.0000000000000008e-06,1.0000000000000008e-06
7,Random Forest,False,0.788539342515303,1.6743540840709492,1.3039250081736622,215.27981571483517,0.42322533332365325,0.8364663650607576,2.0993960668862615,1.6332802791813514,214.51321500044287,0.41890661110301153,3572,8,0.9383591967071443,2.6896575920112604,3.5046806946657405,0.9378698255119471,0.0006589213986644335,0.0008535628017254214,0.9558511410936689,0.0013397175009687995,0.0017890847126718463,0.9383591967071443,2.6896575920112604,3.5046806946657405,0.9235388765906798,3.2386010474387,4.1113504129695375,0.9978012482404399,4.4463263630413925,5.671813085223386,0.999951435635037,4.8564364963023176e-11,5.129073914862853e-11,-8.881784197001252e-16,1.0000000000000008e-06,1.0000000000000008e-06
8,Linear Regression,False,0.7372495296921764,0.2625383693151073,0.2170689364313846,0.5011364284070754,0.0013751230180209933,0.795554704002762,0.30642930196256174,0.25334526749546865,0.48391999989689793,0.0013627777783161341,8,8,0.999999819345765,0.0045772895858842986,0.005754526909902123,0.417015543023019,0.0023590074157448467,0.002639404922443053,0.9480369044923158,0.001799336457869918,0.002176267348052251,0.999999819345765,0.0045772895858842986,0.005754526909902123,0.9996991598712743,0.21411175899982782,0.2588413415066302,0.9997349503089208,1.7993364578699738,2.1762673480522734,0.999951435635037,4.8564364963023176e-11,5.129073914862853e-11,-8.881784197001252e-16,1.0000000000000008e-06,1.0000000000000008e-06
