case_id,corner,temp_k,vdd,spice_snm_mv,native_snm_mv,delta_snm_mv,spice_noise,native_noise,delta_noise,spice_ber_raw,native_ber_raw,spice_ber,native_ber,delta_ber,spice_hold_snm_mv,native_hold_snm_mv,delta_hold_snm_mv,spice_read_snm_mv,native_read_snm_mv,delta_read_snm_mv,spice_write_margin_mv,native_write_margin_mv,delta_write_margin_mv,spice_noise_sigma,native_noise_sigma,delta_noise_sigma,spice_read_fail,spice_read_fail_raw,native_read_fail,delta_read_fail,spice_write_fail,spice_write_fail_raw,native_write_fail,delta_write_fail,native_backend_label,native_engine,data_source,spice_source,simulator,spice_runtime_ms,native_runtime_ms,spice_mc_runs,spice_mc_mode,spice_mc_mode_effective,spice_mc_seed,measure_contract_revision,pdk_id,pdk_class,model_revision,macro_mode,pdk_license,ber_contract_mode,snm_noise_contract_mode,spice_snm_mv_raw,spice_hold_snm_mv_raw,spice_read_snm_mv_raw,spice_write_margin_mv_raw,spice_noise_raw,spice_noise_sigma_raw,spice_snm_mv_contract,spice_hold_snm_mv_contract,spice_read_snm_mv_contract,spice_write_margin_mv_contract,spice_noise_contract,spice_noise_sigma_contract,spice_read_fail_contract,spice_write_fail_contract,snm_mv_contract_requested_raw_key,snm_mv_contract_source_raw_key,snm_mv_contract_fallback_used,snm_mv_contract_fit_status,snm_mv_contract_reason,hold_snm_mv_contract_requested_raw_key,hold_snm_mv_contract_source_raw_key,hold_snm_mv_contract_fallback_used,hold_snm_mv_contract_fit_status,hold_snm_mv_contract_reason,read_snm_mv_contract_requested_raw_key,read_snm_mv_contract_source_raw_key,read_snm_mv_contract_fallback_used,read_snm_mv_contract_fit_status,read_snm_mv_contract_reason,write_margin_mv_contract_requested_raw_key,write_margin_mv_contract_source_raw_key,write_margin_mv_contract_fallback_used,write_margin_mv_contract_fit_status,write_margin_mv_contract_reason,noise_contract_requested_raw_key,noise_contract_source_raw_key,noise_contract_fallback_used,noise_contract_fit_status,noise_contract_reason,noise_sigma_contract_requested_raw_key,noise_sigma_contract_source_raw_key,noise_sigma_contract_fallback_used,noise_sigma_contract_fit_status,noise_sigma_contract_reason,spice_ber_contract,native_ber_contract,delta_ber_contract,ber_contract_center_mv,ber_contract_slope_mv,ber_contract_fit_samples
tt_t233_v1p62,tt,233.15,1.62,274.6211549007162,273.1348139718743,-1.486340928841912,0.03840898906870566,0.03841258919728267,3.600128577016526e-06,0.99999,0.4003125,0.4069158318975747,0.4073219554315851,0.00040612353401042744,274.6211549007162,273.1348139718743,-1.486340928841912,268.4350314752626,268.52530326820033,0.09027179293775589,1583.456784504613,1581.5874108027174,-1.8693737018957108,0.03840898906870566,0.03841258919728267,3.600128577016526e-06,1.3863053427510876e-12,1.0,1.3707502359062531e-12,-1.5555106844834533e-14,0.0,5.88448e-86,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,1531.3975999997638,2427.0771000010427,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,5.10458,5.10458,-1495.22,1620.0,0.926124,0.926124,274.6211549007162,274.6211549007162,268.4350314752626,1583.456784504613,0.03840898906870566,0.03840898906870566,1.3863053427510876e-12,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.4069158318975747,0.4073219554315851,0.00040612353401042744,-58.175752914310664,883.3831688760961,45
tt_t233_v1p80,tt,233.15,1.8,288.67851227194376,291.1403249557242,2.4618126837804652,0.035058504955999485,0.03615842207021109,0.0010999171142116043,0.999936,0.4016796875,0.40308120153100846,0.4024108600108078,-0.000670341520200679,288.67851227194376,291.1403249557242,2.4618126837804652,295.8307337736794,286.80131430729887,-9.029419466380546,1856.699269499351,1763.8415779297889,-92.85769156956212,0.035058504955999485,0.03615842207021109,0.0010999171142116043,4.5147489429000906e-14,0.999976,1.3957639789274375e-13,9.442890846374284e-14,0.0,2.2113e-08,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,1751.8859000010707,17.996700000367127,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,23.5094,23.5094,-35.1387,191.017,0.479522,0.479522,288.67851227194376,288.67851227194376,295.8307337736794,1856.699269499351,0.035058504955999485,0.035058504955999485,4.5147489429000906e-14,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.40308120153100846,0.4024108600108078,-0.000670341520200679,-58.175752914310664,883.3831688760961,45
tt_t233_v1p98,tt,233.15,1.98,310.09791832489583,309.1224465699574,-0.9754717549384395,0.03506943561764501,0.03396591837485639,-0.0011035172427886208,0.998936,0.3977734375,0.39726116800742084,0.397525603712397,0.00026443570497614033,310.09791832489583,309.1224465699574,-0.9754717549384395,296.10738869153175,305.0465363649746,8.939147673442847,1851.307016353686,1946.0340816251435,94.72706527145738,0.03506943561764501,0.03396591837485639,-0.0011035172427886208,4.3612892599585337e-14,0.999849,1.4267145112623038e-14,-2.9345747486962295e-14,0.0,6.51235e-10,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,1948.8273999995727,13.135699999111239,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,51.5531,51.5531,-20.3941,219.217,0.480979,0.480979,310.09791832489583,310.09791832489583,296.10738869153175,1851.307016353686,0.03506943561764501,0.03506943561764501,4.3612892599585337e-14,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.39726116800742084,0.397525603712397,0.00026443570497614033,-58.175752914310664,883.3831688760961,45
tt_t298_v1p62,tt,298.15,1.62,269.3986002627277,262.2956647649848,-7.102935497742919,0.05112614380906641,0.053084288376146066,0.001958144567079656,0.999994,0.40814453125,0.4083433860387746,0.41028741101532873,0.001944024976554104,269.3986002627277,262.2956647649848,-7.102935497742919,265.36938761817066,255.92555015984726,-9.4438374583234,1655.8166432013322,1566.9157116238541,-88.9009315774781,0.05112614380906641,0.053084288376146066,0.001958144567079656,2.0336814314525862e-12,1.0,6.62153585920206e-12,4.5878544277494734e-12,0.0,1.75695e-08,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,1974.7003999982553,18.26509999955306,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,0.0151314,0.0151314,-92.9545,192.857,0.497865,0.497865,269.3986002627277,269.3986002627277,265.36938761817066,1655.8166432013322,0.05112614380906641,0.05112614380906641,2.0336814314525862e-12,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.4083433860387746,0.41028741101532873,0.001944024976554104,-58.175752914310664,883.3831688760961,45
tt_t298_v1p80,tt,298.15,1.8,269.4163859645404,280.2988889422053,10.882502977664899,0.05135040859003283,0.04947998807636279,-0.0018704205136700416,0.999994,0.40287109375,0.40833852178376956,0.4053656395141288,-0.002972882269640764,269.4163859645404,280.2988889422053,10.882502977664899,265.03266079039184,274.36129037304175,9.32862958264991,1660.2013885197498,1750.5200119236372,90.31862340388739,0.05135040859003283,0.04947998807636279,-0.0018704205136700416,2.1211078376580287e-12,1.0,6.609082981825608e-13,-1.460199539475468e-12,0.0,5.2709e-10,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,1866.2397000007331,17.885599998407997,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,0.0398049,0.0398049,-71.8904,220.909,0.478598,0.478598,269.4163859645404,269.4163859645404,265.03266079039184,1660.2013885197498,0.05135040859003283,0.05135040859003283,2.1211078376580287e-12,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.40833852178376956,0.4053656395141288,-0.002972882269640764,-58.175752914310664,883.3831688760961,45
tt_t298_v1p98,tt,298.15,1.98,269.81983424816855,298.30089853688827,28.481064288719722,0.04634445132553871,0.04625672727212911,-8.772405340960049e-05,0.999993,0.40390625,0.4082281865522868,0.40046314552324025,-0.007765041029046571,269.81983424816855,298.30089853688827,28.481064288719722,292.6348833885593,292.75009126423276,0.11520787567349089,1935.1609645542812,1933.743272727871,-1.4176918264101914,0.04634445132553871,0.04625672727212911,-8.772405340960049e-05,6.73172131455442e-14,1.0,6.635472602026041e-14,-9.624871252837873e-16,0.0,1.68444e-105,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,1971.6993999973056,14.215700000931975,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,0.599495,0.599495,-1798.56,1980.0,0.908669,0.908669,269.81983424816855,269.81983424816855,292.6348833885593,1935.1609645542812,0.04634445132553871,0.04634445132553871,6.73172131455442e-14,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.4082281865522868,0.40046314552324025,-0.007765041029046571,-58.175752914310664,883.3831688760961,45
tt_t398_v1p62,tt,398.15,1.62,265.00719265229156,245.62640618687263,-19.380786465418936,0.07672408324192997,0.084152853097603,0.00742876985567302,0.999977,0.41810546875,0.4095449500442217,0.4148605949328822,0.005315644888660487,265.00719265229156,245.62640618687263,-19.380786465418936,239.609874012935,235.52806381516027,-4.081810197774729,1536.5634604227405,1535.847146902397,-0.7163135203434194,0.07672408324192997,0.084152853097603,0.00742876985567302,5.089612872907384e-11,1.0,8.477605553475847e-11,3.387992680568463e-11,0.0,5.88595e-86,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,1878.142100002151,16.399700001784367,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,13.3274,13.3274,-1455.92,1620.0,0.906946,0.906946,265.00719265229156,265.00719265229156,239.609874012935,1536.5634604227405,0.07672408324192997,0.07672408324192997,5.089612872907384e-11,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.4095449500442217,0.4148605949328822,0.005315644888660487,-58.175752914310664,883.3831688760961,45
tt_t398_v1p80,tt,398.15,1.8,258.0556156482001,263.60877998402475,5.553164335824647,0.0709451416519683,0.07295496011223461,0.0020098184602663077,0.999992,0.41248046875,0.4114492249246412,0.40992780718089145,-0.0015214177437497534,258.0556156482001,263.60877998402475,5.553164335824647,249.25575664362339,254.8541847705566,5.598428126933214,1725.612412847077,1727.0450398877654,1.4326270406884305,0.0709451416519683,0.07295496011223461,0.0020098184602663077,1.5241950619299234e-11,1.0,7.570415999220905e-12,-7.67153462007833e-12,0.0,9.95718e-96,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,1915.099999998347,17.644799998379312,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,2.00044,2.00044,-1537.22,1800.0,0.855123,0.855123,258.0556156482001,258.0556156482001,249.25575664362339,1725.612412847077,0.0709451416519683,0.0709451416519683,1.5241950619299234e-11,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.4114492249246412,0.40992780718089145,-0.0015214177437497534,-58.175752914310664,883.3831688760961,45
tt_t398_v1p98,tt,398.15,1.98,267.7989415976319,281.6265637272262,13.827622129594317,0.075493536564871,0.06605494824893163,-0.00943858831593937,0.999963,0.4079296875,0.4087809539049958,0.4050034151371692,-0.003777538767826605,267.7989415976319,281.6265637272262,13.827622129594317,275.2165878665129,273.6999699373544,-1.5166179291584854,1914.6613652714134,1913.9450517510684,-0.7163135203450111,0.075493536564871,0.06605494824893163,-0.00943858831593937,5.938952230286082e-13,1.0,7.17864011970755e-13,1.2396878894214682e-13,0.0,1.68465e-105,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,2079.635900001449,13.922699999966426,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,17.8763,17.8763,-1756.03,1980.0,0.895911,0.895911,267.7989415976319,267.7989415976319,275.2165878665129,1914.6613652714134,0.075493536564871,0.075493536564871,5.938952230286082e-13,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.4087809539049958,0.4050034151371692,-0.003777538767826605,-58.175752914310664,883.3831688760961,45
ff_t233_v1p62,ff,233.15,1.62,272.0914165199087,273.1348139718743,1.0433974519655749,0.037331353540852305,0.03841258919728267,0.0010812356564303682,0.999985,0.4003125,0.40760712606691707,0.4073219554315851,-0.00028517063533195497,272.0914165199087,273.1348139718743,1.0433974519655749,279.3362496635413,268.52530326820033,-10.810946395340977,1694.8775202844863,1581.5874108027174,-113.29010948176892,0.037331353540852305,0.03841258919728267,0.0010812356564303682,3.5486775074948036e-13,1.0,1.3707502359062531e-12,1.0158824851567727e-12,0.0,5.88448e-86,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,1927.472499999567,20.753400000103284,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,9.13982,9.13982,-1494.36,1620.0,0.928085,0.928085,272.0914165199087,272.0914165199087,279.3362496635413,1694.8775202844863,0.037331353540852305,0.037331353540852305,3.5486775074948036e-13,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.40760712606691707,0.4073219554315851,-0.00028517063533195497,-58.175752914310664,883.3831688760961,45
