case_id,corner,temp_k,vdd,spice_snm_mv,native_snm_mv,delta_snm_mv,spice_noise,native_noise,delta_noise,spice_ber_raw,native_ber_raw,spice_ber,native_ber,delta_ber,spice_hold_snm_mv,native_hold_snm_mv,delta_hold_snm_mv,spice_read_snm_mv,native_read_snm_mv,delta_read_snm_mv,spice_write_margin_mv,native_write_margin_mv,delta_write_margin_mv,spice_noise_sigma,native_noise_sigma,delta_noise_sigma,spice_read_fail,spice_read_fail_raw,native_read_fail,delta_read_fail,spice_write_fail,spice_write_fail_raw,native_write_fail,delta_write_fail,native_backend_label,native_engine,data_source,spice_source,simulator,spice_runtime_ms,native_runtime_ms,spice_mc_runs,spice_mc_mode,spice_mc_mode_effective,spice_mc_seed,measure_contract_revision,pdk_id,pdk_class,model_revision,macro_mode,pdk_license,ber_contract_mode,snm_noise_contract_mode,spice_snm_mv_raw,spice_hold_snm_mv_raw,spice_read_snm_mv_raw,spice_write_margin_mv_raw,spice_noise_raw,spice_noise_sigma_raw,spice_snm_mv_contract,spice_hold_snm_mv_contract,spice_read_snm_mv_contract,spice_write_margin_mv_contract,spice_noise_contract,spice_noise_sigma_contract,spice_read_fail_contract,spice_write_fail_contract,snm_mv_contract_requested_raw_key,snm_mv_contract_source_raw_key,snm_mv_contract_fallback_used,snm_mv_contract_fit_status,snm_mv_contract_reason,hold_snm_mv_contract_requested_raw_key,hold_snm_mv_contract_source_raw_key,hold_snm_mv_contract_fallback_used,hold_snm_mv_contract_fit_status,hold_snm_mv_contract_reason,read_snm_mv_contract_requested_raw_key,read_snm_mv_contract_source_raw_key,read_snm_mv_contract_fallback_used,read_snm_mv_contract_fit_status,read_snm_mv_contract_reason,write_margin_mv_contract_requested_raw_key,write_margin_mv_contract_source_raw_key,write_margin_mv_contract_fallback_used,write_margin_mv_contract_fit_status,write_margin_mv_contract_reason,noise_contract_requested_raw_key,noise_contract_source_raw_key,noise_contract_fallback_used,noise_contract_fit_status,noise_contract_reason,noise_sigma_contract_requested_raw_key,noise_sigma_contract_source_raw_key,noise_sigma_contract_fallback_used,noise_sigma_contract_fit_status,noise_sigma_contract_reason,spice_ber_contract,native_ber_contract,delta_ber_contract,ber_contract_center_mv,ber_contract_slope_mv,ber_contract_fit_samples
tt_t233_v1p62,tt,233.15,1.62,280.7765864569542,273.1348139718743,-7.641772485079912,0.03685152763909721,0.03841258919728267,0.0015610615581854656,0.999994,0.4003125,0.405235299260737,0.4073219554315851,0.0020866561708481335,280.7765864569542,273.1348139718743,-7.641772485079912,278.97239612916536,268.52530326820033,-10.447092860965029,1669.8474116342393,1581.5874108027174,-88.2600008315219,0.03685152763909721,0.03841258919728267,0.0015610615581854656,3.713804016819263e-13,1.0,1.3707502359062531e-12,9.993698342243267e-13,0.0,3.47053e-07,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,2006.4061999983096,2716.5166000013414,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,0.00178243,0.00178243,-193.769,168.99,0.567454,0.567454,280.7765864569542,280.7765864569542,278.97239612916536,1669.8474116342393,0.03685152763909721,0.03685152763909721,3.713804016819263e-13,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.405235299260737,0.4073219554315851,0.0020866561708481335,-58.175752914310664,883.3831688760961,45
tt_t233_v1p80,tt,233.15,1.8,282.8951536295325,291.1403249557242,8.245171326191723,0.037433833286758575,0.03615842207021109,-0.0012754112165474854,0.999992,0.4016796875,0.4046574072720746,0.4024108600108078,-0.002246547261266829,282.8951536295325,291.1403249557242,8.245171326191723,277.0799801383342,286.80131430729887,9.721334168964688,1674.1816321578222,1763.8415779297889,89.6599457719667,0.037433833286758575,0.03615842207021109,-0.0012754112165474854,4.704919632666499e-13,1.0,1.3957639789274375e-13,-3.3091556537390614e-13,0.0,1.01238e-08,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,1592.2328000015114,20.268899999791756,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,2.11256,2.11256,-73.5738,197.267,0.487252,0.487252,282.8951536295325,282.8951536295325,277.0799801383342,1674.1816321578222,0.037433833286758575,0.037433833286758575,4.704919632666499e-13,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.4046574072720746,0.4024108600108078,-0.002246547261266829,-58.175752914310664,883.3831688760961,45
tt_t233_v1p98,tt,233.15,1.98,309.72584541106903,309.1224465699574,-0.6033988411116411,0.03425156871649437,0.03396591837485639,-0.0002856503416379802,0.99989,0.3977734375,0.39736202430225803,0.397525603712397,0.0001635794101389476,309.72584541106903,309.1224465699574,-0.6033988411116411,304.32077767297415,305.0465363649746,0.7257586920004542,1947.4340265655878,1946.0340816251435,-1.3999449404443567,0.03425156871649437,0.03396591837485639,-0.0002856503416379802,1.562198451236931e-14,1.0,1.4267145112623038e-14,-1.3548393997462722e-15,0.0,1.68444e-105,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,1998.9980000027572,22.594599999138154,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,28.8446,28.8446,-1803.75,1980.0,0.925551,0.925551,309.72584541106903,309.72584541106903,304.32077767297415,1947.4340265655878,0.03425156871649437,0.03425156871649437,1.562198451236931e-14,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.39736202430225803,0.397525603712397,0.0001635794101389476,-58.175752914310664,883.3831688760961,45
tt_t298_v1p62,tt,298.15,1.62,281.6028548726084,262.2956647649848,-19.307190107623626,0.04960374359625089,0.053084288376146066,0.0034805447798951783,0.99999,0.40814453125,0.4050098826264681,0.41028741101532873,0.005277528388860642,281.6028548726084,262.2956647649848,-19.307190107623626,274.39090543056676,255.92555015984726,-18.4653552707195,1747.22156705965,1566.9157116238541,-180.30585543579582,0.04960374359625089,0.053084288376146066,0.0034805447798951783,6.584662164621408e-13,1.0,6.62153585920206e-12,5.963069642739919e-12,0.0,4.12681e-08,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,1998.948600001313,13.1522000010591,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,4.77455,4.77455,-70.183,186.025,0.488855,0.488855,281.6028548726084,281.6028548726084,274.39090543056676,1747.22156705965,0.04960374359625089,0.04960374359625089,6.584662164621408e-13,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.4050098826264681,0.41028741101532873,0.005277528388860642,-58.175752914310664,883.3831688760961,45
tt_t298_v1p80,tt,298.15,1.8,276.3148645965887,280.2988889422053,3.9840243456166036,0.04961392396446612,0.04947998807636279,-0.00013393588810333562,0.999966,0.40287109375,0.4064532025952156,0.4053656395141288,-0.0010875630810868175,276.3148645965887,280.2988889422053,3.9840243456166036,274.2543251505187,274.36129037304175,0.1069652225230584,1756.4426068387131,1750.5200119236372,-5.922594915075933,0.04961392396446612,0.04947998807636279,-0.00013393588810333562,6.698044144889001e-13,1.0,6.609082981825608e-13,-8.896116306339312e-15,0.0,9.95594e-96,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,2026.7227000003913,16.17629999964265,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,17.0577,17.0577,-1634.26,1800.0,0.917401,0.917401,276.3148645965887,276.3148645965887,274.2543251505187,1756.4426068387131,0.04961392396446612,0.04961392396446612,6.698044144889001e-13,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.4064532025952156,0.4053656395141288,-0.0010875630810868175,-58.175752914310664,883.3831688760961,45
tt_t298_v1p98,tt,298.15,1.98,282.97773277488125,298.30089853688827,15.323165762007022,0.04960333616392096,0.04625672727212911,-0.0033466088917918496,0.999993,0.40390625,0.4046348870929005,0.40046314552324025,-0.00417174156966027,282.97773277488125,298.30089853688827,15.323165762007022,274.39170121603644,292.75009126423276,18.358390048196327,1747.5148223769997,1933.743272727871,186.2284503508713,0.04960333616392096,0.04625672727212911,-0.0033466088917918496,6.584007199888495e-13,0.999999,6.635472602026041e-14,-5.920459939685891e-13,0.0,6.74743e-11,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,2021.106799998961,18.992299999808893,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,1.58093,1.58093,-61.0699,237.354,0.471704,0.471704,282.97773277488125,282.97773277488125,274.39170121603644,1747.5148223769997,0.04960333616392096,0.04960333616392096,6.584007199888495e-13,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.4046348870929005,0.40046314552324025,-0.00417174156966027,-58.175752914310664,883.3831688760961,45
tt_t398_v1p62,tt,398.15,1.62,248.14751937084654,245.62640618687263,-2.5211131839739096,0.07963548061271397,0.084152853097603,0.004517372484889023,0.999992,0.41810546875,0.4141679686824724,0.4148605949328822,0.000692626250409778,248.14751937084654,245.62640618687263,-2.5211131839739096,235.16158089702154,235.52806381516027,0.366482918138729,1536.5634604227405,1535.847146902397,-0.7163135203434194,0.07963548061271397,0.084152853097603,0.004517372484889023,8.875000668789681e-11,1.0,8.477605553475847e-11,-3.973951153138338e-12,0.0,5.88521e-86,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,1911.711999997351,13.214700000389712,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,2.61322,2.61322,-1468.25,1620.0,0.907942,0.907942,248.14751937084654,248.14751937084654,235.16158089702154,1536.5634604227405,0.07963548061271397,0.07963548061271397,8.875000668789681e-11,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.4141679686824724,0.4148605949328822,0.000692626250409778,-58.175752914310664,883.3831688760961,45
tt_t398_v1p80,tt,398.15,1.8,259.8137033321424,263.60877998402475,3.7950766518823684,0.0780444805645486,0.07295496011223461,-0.005089520452313992,0.999987,0.41248046875,0.4109673715302405,0.40992780718089145,-0.0010395643493490425,259.8137033321424,263.60877998402475,3.7950766518823684,255.64655821413876,254.8541847705566,-0.7923734435821643,1725.612412847077,1727.0450398877654,1.4326270406884305,0.0780444805645486,0.07295496011223461,-0.005089520452313992,6.856529014688954e-12,1.0,7.570415999220905e-12,7.138869845319509e-13,0.0,9.95718e-96,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,1968.9061000026413,15.239399999700254,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,7.2532,7.2532,-1624.82,1800.0,0.906708,0.906708,259.8137033321424,259.8137033321424,255.64655821413876,1725.612412847077,0.0780444805645486,0.0780444805645486,6.856529014688954e-12,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.4109673715302405,0.40992780718089145,-0.0010395643493490425,-58.175752914310664,883.3831688760961,45
tt_t398_v1p98,tt,398.15,1.98,282.9005271951347,281.6265637272262,-1.2739634679085157,0.06548280028150688,0.06605494824893163,0.0005721479674247465,0.999968,0.4079296875,0.40465594183345677,0.4050034151371692,0.0003474733037124311,282.9005271951347,281.6265637272262,-1.2739634679085157,273.27407941191103,273.6999699373544,0.42589052544337846,1914.6613652714134,1913.9450517510684,-0.7163135203450111,0.06548280028150688,0.06605494824893163,0.0005721479674247465,7.571159926282629e-13,1.0,7.17864011970755e-13,-3.925198065750795e-14,0.0,1.68465e-105,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,1960.4533999990963,18.568700001196703,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,16.4355,16.4355,-1759.55,1980.0,0.896965,0.896965,282.9005271951347,282.9005271951347,273.27407941191103,1914.6613652714134,0.06548280028150688,0.06548280028150688,7.571159926282629e-13,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.40465594183345677,0.4050034151371692,0.0003474733037124311,-58.175752914310664,883.3831688760961,45
ff_t233_v1p62,ff,233.15,1.62,277.37209131372015,273.1348139718743,-4.237277341845868,0.037274973613539306,0.03841258919728267,0.0011376155837433677,0.999934,0.4003125,0.4061645098607699,0.4073219554315851,0.0011574455708152076,277.37209131372015,273.1348139718743,-4.237277341845868,277.35733986075434,268.52530326820033,-8.832036592554005,1669.7400894035827,1581.5874108027174,-88.15267860086533,0.037274973613539306,0.03841258919728267,0.0011376155837433677,4.544595507084717e-13,0.999986,1.3707502359062531e-12,9.162906851977814e-13,0.0,4.20908e-08,0.0,0.0,hybrid-native,cpu,foundry-pdk-pre-silicon,pdk,ngspice,1956.1260000009497,13.89270000072429,1,off,off,20260218,v3-ber-contract-aligned-2026-02-18,gf180mcu,foundry-open,gf180mcu-open-local,6t-cell,Apache-2.0,native_fit,affine_corner_temp,23.7818,23.7818,-39.462,185.868,0.481673,0.481673,277.37209131372015,277.37209131372015,277.35733986075434,1669.7400894035827,0.037274973613539306,0.037274973613539306,4.544595507084717e-13,0.0,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,spice_snm_mv_raw,spice_snm_mv_raw,False,fitted,usable,,spice_read_snm_mv_raw,False,fitted,usable,,spice_write_margin_mv_raw,False,fitted,usable,,spice_noise_raw,False,fitted,usable,,spice_noise_sigma_raw,False,fitted,usable,0.4061645098607699,0.4073219554315851,0.0011574455708152076,-58.175752914310664,883.3831688760961,45
