rank,model,pareto_optimal,mean_r2,mean_rmse,mean_mae,mean_train_ms,mean_infer_ms,mean_r2_unweighted,mean_rmse_unweighted,mean_mae_unweighted,mean_train_ms_unweighted,mean_infer_ms_unweighted,param_count,target_count,snm_r2,snm_mae,snm_rmse,ber_r2,ber_mae,ber_rmse,noise_sigma_r2,noise_sigma_mae,noise_sigma_rmse,hold_snm_r2,hold_snm_mae,hold_snm_rmse,read_snm_r2,read_snm_mae,read_snm_rmse,write_margin_r2,write_margin_mae,write_margin_rmse,read_fail_r2,read_fail_mae,read_fail_rmse,write_fail_r2,write_fail_mae,write_fail_rmse
1,Polynomial (deg=2),True,0.5057369118820867,10.074065073537492,8.700362135878999,0.9489271431188432,0.004898924607625795,0.42623380546825235,12.05343298268144,10.4151592050737,0.9700150001663133,0.0049521666712987805,36,8,0.4336085476077344,6.355567622807074,7.210743264693486,0.4415747999038125,0.0017341949779744517,0.001954331395609033,0.1339037501822818,0.002343437561948936,0.002831963218126502,0.4336085476077344,6.355567622807074,7.210743264693486,0.0925192814136531,6.262911967129269,7.278062307219419,-0.1253313387665353,64.3431487952931,74.72312873021268,0.9999868557973379,1.3144202662210863e-11,1.8713213575945077e-11,1.0,0.0,0.0
2,MLP 2-layer (Perceptron Gate),True,0.48915119238643795,10.10179688118421,8.910395525975696,328.90617017832744,0.0007192023912509847,0.40652400308987924,12.103158310043307,10.680630435647245,324.6560599996883,0.0007342222326971953,181,8,0.36744332617908404,6.846090539183637,7.627839909911719,0.3813778990555129,0.001856161611493391,0.0020636490976122064,0.08503589794161068,0.0025707582756353425,0.0032216199302138224,0.36744332617908404,6.846090539183637,7.627839909911719,0.09732773384628421,6.911333833265286,7.7728734820402225,-0.046340278515147035,64.83710165356239,73.79142790934273,0.9999693248263896,3.067517361042299e-11,3.974518637241711e-11,0.999934795206215,6.520479378501755e-11,7.249217667003793e-11
3,Linear Regression,False,0.474899327011133,10.060738967637572,8.801747207985395,0.4684196429999637,0.001364234130383083,0.39710091347477017,12.04302793323166,10.543480800641062,0.45944000012241304,0.0014013333343933078,8,8,0.412447480622966,6.596672418217059,7.334542682196388,0.20648122824934853,0.00188631632499997,0.0023454933375358,0.09749319382609552,0.002561156605457318,0.0032170337751124857,0.412447480622966,6.596672418217059,7.334542682196388,0.11611185262948606,6.796585370985376,7.711620682418156,-0.06816017510103607,64.35346872476478,73.95795489190883,0.9999862469483352,1.3753051664765722e-11,2.085650121863251e-11,1.0,0.0,0.0
4,Random Forest,False,0.40729383875145403,11.140122213389601,9.932277864458191,200.02381803514515,0.3832387420703844,0.3092370514207131,13.336681941363643,11.892879731104713,200.179752499389,0.3806526111172085,4448,8,0.28283791535825953,7.327276679019526,8.15921594422307,0.28287030346894754,0.002001923405172941,0.00222934903537362,0.21299668767310234,0.0017675790245538989,0.002397258338889662,0.28283791535825953,7.327276679019526,8.15921594422307,-0.12971155551767616,6.465047947316492,7.452510169106927,-0.4579219883661233,74.01966704103958,82.91788686596018,0.9999871333909356,1.286660906441757e-11,2.1622471817475296e-11,1.0,0.0,0.0
5,Polynomial (deg=3),False,0.2892434592791618,12.623832305398452,10.882351819645415,1.1056569646111063,0.0064411785691239265,0.1721751626530393,15.101211969831976,13.020754475752462,1.1152675002449541,0.006487888887123618,120,8,0.12534658336179377,7.79440185999461,8.964287655488885,0.1342055143031537,0.0021295571764517974,0.0024361661576012866,-0.03468076328948659,0.0021928964018517105,0.0027112241003165514,0.12534658336179377,7.79440185999461,8.964287655488885,-0.279725996418108,7.270997283354132,8.354783975942139,-0.6930784173950247,81.30191234908582,94.52118908146056,0.9999877973001927,1.2202699807301717e-11,1.7409910053440056e-11,1.0,0.0,0.0
6,Gradient Boosting,False,0.289069996734805,12.241033229098376,10.549784917925892,99.8093674998992,0.0075722261884775,0.17308965315885147,14.644127469614636,12.624696612972823,96.33260749997135,0.007463388885500737,1540,8,0.17768448184428184,7.600804087280674,8.712562104600778,0.1878669278701301,0.0020580012993606615,0.0023647793590351298,-0.09352875753488983,0.0020783074323555755,0.0026386561660499868,0.17768448184428184,7.600804087280674,8.712562104600778,-0.2217970423770189,6.788425390050591,7.712450648289267,-0.8431802204197284,79.00340303042628,92.0104414638796,0.9999873540437552,1.2645956244960631e-11,2.1592718803799844e-11,1.0,0.0,0.0
7,SVR (RBF),False,0.19606202866696898,13.700534974081078,11.353667083931914,1.5875949999164214,0.00957740079395571,0.06139426793130106,16.377859298869947,13.560146483544585,1.5354974999354454,0.009235999997246027,0,8,0.0073774844267956,7.543018004729674,9.456422104849562,0.009784724553935286,0.0020558128800712543,0.00257790371560608,0.06553247090750584,0.002555560093300635,0.0033791135360107675,0.0073774844267956,7.543018004729674,9.456422104849562,-0.7278983337338399,8.779576368645214,11.20841598872359,-0.8709847849349706,84.61094811724385,100.89565717525008,0.9999650978041867,3.490219581323709e-11,3.516457321624704e-11,1.0,0.0,0.0
8,MLP 3-layer (sklearn),False,-1.5611335379156168,11.138165471561413,9.312444322257676,180.07255874989434,0.008506841270048875,-1.0720194818196704,13.288053929534918,11.127459343876174,144.00604249995013,0.008277388889028871,505,8,0.12386182332427313,7.8248366428537945,8.897058038627476,0.19256580190132672,0.0020688506360781677,0.002340823935310831,-0.015019577144078911,0.0025996898422048164,0.003693144611669502,0.12386182332427313,7.8248366428537945,8.897058038627476,-0.008770638900656703,7.721229665401921,8.953461776214723,0.007384478827941332,64.88807733312015,78.6259605995604,0.9999604341095593,3.956589044065137e-11,5.071674982613841e-11,-10.0,0.7560259262618854,0.9248590146515759
